Pele_new_ref.Trinity.renamed.long:
avg=970.876 
5424	12
2071	110
3584	30
5457	8
4957	17
5478	6
1791	139
5713	9
5505	13
3597	38
3638	34
1566	167
2638	70
6615	5
3132	50
2099	111
5011	7
3072	47
5767	8
5530	7
3287	36
6669	4
4570	21
599	768
585	728
309	2194
225	2937
297	2314
320	1971
239	3057
236	2962
250	2807
481	1075
1085	234
992	318
453	1181
530	866
1209	254
1163	231
1126	257
547	839
851	395
1086	288
1208	234
478	1052
666	535
1212	271
286	2413
868	356
456	1168
663	589
270	2684
234	2997
260	2693
232	2828
426	1285
213	2848
392	1444
308	2212
901	352
755	504
1522	164
1386	176
1075	287
1371	186
1389	180
673	596
1434	155
1377	178
927	335
1525	174
211	2910
301	2238
264	2744
330	1966
786	446
765	471
744	533
451	1171
466	1042
222	2910
2723	65
2707	49
2690	61
2756	86
2740	53
2773	66
338	1816
371	1561
404	1379
348	1779
444	1159
428	1276
499	1026
321	1936
282	2504
398	1471
284	2479
281	2560
283	2431
399	1415
413	1375
563	757
612	711
595	739
557	764
629	700
328	1980
445	1187
401	1408
439	1284
446	1145
494	975
747	496
207	2824
678	564
841	444
653	612
436	1281
1469	183
665	608
1512	148
1002	305
376	1517
1003	305
1340	199
435	1298
2745	49
204	2904
312	1997
208	2828
255	2797
322	1976
324	1977
458	1123
203	2788
829	450
668	603
702	534
863	352
391	1492
670	586
679	616
235	2831
965	333
706	548
705	531
718	540
964	335
254	2846
294	2265
520	872
238	2978
760	458
808	425
968	338
920	317
621	672
349	1713
465	1103
604	718
589	738
533	835
610	672
600	747
593	786
625	597
454	1114
469	972
614	760
416	1363
1753	168
1952	104
216	2848
230	2842
441	1221
333	1900
517	872
581	727
591	720
732	518
842	419
483	1049
938	341
708	543
598	755
958	329
437	1223
396	1399
366	1628
375	1626
1111	259
1112	242
1611	148
1612	159
315	2090
2086	104
1307	228
1280	203
2311	85
1393	172
2338	95
1270	199
1257	206
2072	97
1321	198
1379	185
3489	35
3275	41
2907	37
3301	32
3515	31
2936	53
631	621
219	2800
293	2254
201	2758
619	678
616	641
789	475
343	1867
803	398
617	609
551	821
801	392
340	1858
618	642
787	488
1070	284
1542	154
300	2194
367	1635
568	739
906	321
346	1832
218	2872
240	2835
290	2239
360	1683
1831	115
1582	145
1880	126
1982	110
1933	112
1901	108
1684	163
823	394
405	1457
753	438
356	1654
1110	284
802	444
2003	121
486	1001
569	780
457	1142
217	2849
261	2894
368	1576
386	1538
385	1544
424	1310
984	320
344	1722
243	2970
361	1679
414	1314
380	1514
1954	101
1972	98
1956	98
1970	115
3360	46
2038	95
347	1815
449	1162
256	2754
3247	40
3381	37
2093	97
1195	243
390	1469
394	1388
407	1378
395	1414
406	1375
212	2893
448	1164
206	2731
1654	137
982	326
3963	28
3938	26
1026	272
570	777
3979	28
3961	24
1005	323
759	479
3956	27
2084	107
1677	147
552	791
476	1076
431	1256
1287	211
1855	116
452	1218
2270	99
1659	141
443	1163
2160	87
1055	284
977	317
1189	248
912	373
1357	201
433	1268
1285	169
827	440
276	2569
924	333
224	2894
683	561
586	678
411	1325
509	959
680	565
561	811
296	2283
583	710
310	2175
403	1424
534	829
461	1102
815	427
777	456
751	521
279	2477
1033	264
795	493
854	360
1000	285
1011	306
794	470
876	367
816	395
843	432
410	1384
825	417
1059	302
1023	295
996	335
1032	308
468	1004
1197	195
660	609
442	1219
800	449
890	378
1176	226
538	852
1166	251
326	1997
427	1273
950	332
850	421
689	541
1236	230
1226	204
861	387
417	1343
658	640
860	407
1010	286
1136	268
885	385
830	408
1387	198
1327	202
1146	276
1207	226
1040	302
336	1861
447	1162
980	346
362	1644
422	1282
1297	179
1318	161
500	935
