#                                                                                         --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                     accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#             ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
Pdum_DN86532_c0_g1_i6:1638-2117   -            160 436539at33208        -            187   2.1e-17   59.6   0.0   1   2   4.3e-08   1.1e-06   24.6   0.0   116   164     5    53     1    62 0.92 -
Pdum_DN86532_c0_g1_i6:1638-2117   -            160 436539at33208        -            187   2.1e-17   59.6   0.0   2   2   9.7e-11   2.5e-09   33.3   0.0   114   173   100   160    89   160 0.90 -
Pdum_DN74808_c0_g1_i4:6578-7102   -            175 436539at33208        -            187   2.9e-17   59.2   0.0   1   2   7.4e-09   1.9e-07   27.1   0.0   108   170    15    78     8    82 0.83 -
Pdum_DN74808_c0_g1_i4:6578-7102   -            175 436539at33208        -            187   2.9e-17   59.2   0.0   2   2   8.6e-10   2.2e-08   30.2   0.0   113   172   116   175   105   175 0.87 -
Pdum_DN76857_c3_g1_i1:2622-3068   -            149 436539at33208        -            187   1.3e-15   53.8   0.3   1   2   1.1e-08   2.7e-07   26.6   0.0   122   173     5    57     2    71 0.90 -
Pdum_DN76857_c3_g1_i1:2622-3068   -            149 436539at33208        -            187   1.3e-15   53.8   0.3   2   2     2e-08   5.3e-07   25.7   0.1   119   162    99   142    78   149 0.84 -
Pdum_DN76623_c1_g1_i7:3858-4406   -            183 436539at33208        -            187   1.3e-14   50.6   0.0   1   2     0.014      0.35    6.7   0.0   150   172     2    25     1    42 0.90 -
Pdum_DN76623_c1_g1_i7:3858-4406   -            183 436539at33208        -            187   1.3e-14   50.6   0.0   2   2   2.1e-13   5.3e-12   42.0   0.0   111   184   106   180    99   183 0.92 -
Pdum_DN83721_c0_g1_i5:327-1091    -            255 436539at33208        -            187   2.2e-13   46.5   0.0   1   2   1.8e-11   4.7e-10   35.7   0.0   112   175     5    69     1    80 0.89 -
Pdum_DN83721_c0_g1_i5:327-1091    -            255 436539at33208        -            187   2.2e-13   46.5   0.0   2   2    0.0033     0.085    8.7   0.0   108   185   183   255   176   255 0.80 -
Pdum_DN82315_c0_g1_i4:1966-2229   -             88 436539at33208        -            187   1.8e-11   40.3   0.0   1   1   7.2e-13   1.9e-11   40.2   0.0   108   178    10    81     3    88 0.86 -
Pdum_DN79795_c2_g1_i4:2239-2469   -             77 436539at33208        -            187   2.3e-11   39.9   0.0   1   1   9.6e-13   2.5e-11   39.8   0.0   112   185     2    76     1    77 0.94 -
Pdum_DN76182_c1_g1_i1:881-1321    -            147 436539at33208        -            187   5.5e-11   38.7   0.1   1   1   2.4e-12   6.2e-11   38.5   0.1    95   178    34   118    22   129 0.87 -
Pdum_DN90308_c3_g2_i2:1149-1658   -            170 436539at33208        -            187   1.8e-10   37.0   0.0   1   2   3.7e-08   9.5e-07   24.9   0.0   120   164    11    55     3    65 0.91 -
Pdum_DN90308_c3_g2_i2:1149-1658   -            170 436539at33208        -            187   1.8e-10   37.0   0.0   2   2    0.0011     0.029   10.2   0.0   109   165    88   139    74   151 0.82 -
Pdum_DN65910_c0_g1_i1:429-650     -             74 436539at33208        -            187     3e-10   36.3   0.0   1   1   1.2e-11   3.2e-10   36.2   0.0   114   184     3    74     1    74 0.92 -
Pdum_DN74808_c0_g1_i4:5648-5938   -             97 436539at33208        -            187   8.4e-10   34.8   0.0   1   1   3.5e-11     9e-10   34.7   0.0   108   183    19    95    10    97 0.85 -
