#                                                                                        --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                    accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#            ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
Pdum_DN72463_c1_g1_i1:673-1488   -            272 449056at33208        -            229   2.5e-61  203.5  22.3   1   3   2.4e-55   3.7e-53  176.8  21.5    39   180     1   157     1   174 0.85 -
Pdum_DN72463_c1_g1_i1:673-1488   -            272 449056at33208        -            229   2.5e-61  203.5  22.3   2   3      0.84   1.3e+02   -1.7   0.0   171   188   182   199   157   203 0.72 -
Pdum_DN72463_c1_g1_i1:673-1488   -            272 449056at33208        -            229   2.5e-61  203.5  22.3   3   3   2.5e-07   3.8e-05   19.7   0.0   186   229   227   271   211   271 0.76 -
Pdum_DN73123_c2_g1_i4:781-948    -             56 449056at33208        -            229   6.7e-06   22.1   3.2   1   1   4.5e-08   6.9e-06   22.1   3.2     6    58     3    56     1    56 0.82 -
Pdum_DN79934_c1_g1_i1:181-327    -             49 449056at33208        -            229     3e-05   20.0   7.1   1   1     2e-07     3e-05   20.0   7.1    11    52     8    48     1    49 0.82 -
Pdum_DN86171_c1_g1_i1:20-343     -            108 449056at33208        -            229   0.00014   17.8   2.5   1   1   1.4e-06   0.00021   17.2   2.5    24    68    24    68     9    72 0.89 -
Pdum_DN82661_c0_g1_i10:1496-1765 -             90 449056at33208        -            229   0.00031   16.7   3.6   1   1     2e-06   0.00031   16.7   3.6     3    61     2    62     1    88 0.85 -
Pdum_DN86435_c2_g1_i7:1505-2236  -            244 449056at33208        -            229   0.00098   15.1   2.5   1   1   1.1e-05    0.0017   14.3   2.5    18    48    19    49     6   101 0.81 -
Pdum_DN71580_c0_g1_i2:953-1255   -            101 449056at33208        -            229     0.009   11.9   0.8   1   1   6.9e-05     0.011   11.7   0.8    25    57    25    56     4    72 0.83 -
Pdum_DN66569_c2_g1_i3:736-993    -             86 449056at33208        -            229     0.019   10.8   4.2   1   1   0.00013      0.02   10.8   4.2     2    59     1    60     1    75 0.83 -
Pdum_DN86449_c0_g1_i2:423-575    -             51 449056at33208        -            229     0.031   10.1   4.8   1   1    0.0002     0.031   10.1   4.8     1    40     1    36     1    51 0.75 -
Pdum_DN84258_c0_g2_i1:1966-2466  -            167 449056at33208        -            229      0.23    7.3   6.9   1   1     0.002       0.3    6.9   5.6    25    50    21    49     8    53 0.82 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /mnt/f/phylo/WORMS/busco_analysis/busco_downloads/lineages/metazoa_odb10/hmms/449056at33208.hmm
# Target file:     /mnt/f/phylo/WORMS/busco_analysis/metazoa_lineage_result/run_metazoa_odb10/metaeuk_output/rerun_results/Platynereis_ref.eggnog_filter.nucl.fasta.modified.fas
# Option settings: hmmsearch --domtblout /mnt/f/phylo/WORMS/busco_analysis/metazoa_lineage_result/run_metazoa_odb10/hmmer_output/rerun_results/449056at33208.out --cpu 1 /mnt/f/phylo/WORMS/busco_analysis/busco_downloads/lineages/metazoa_odb10/hmms/449056at33208.hmm /mnt/f/phylo/WORMS/busco_analysis/metazoa_lineage_result/run_metazoa_odb10/metaeuk_output/rerun_results/Platynereis_ref.eggnog_filter.nucl.fasta.modified.fas 
# Current dir:     /mnt/f/phylo/WORMS/busco_analysis
# Date:            Sun Mar 12 21:15:05 2023
# [ok]
