#                                                                                        --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                    accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#            ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
Pdum_DN76007_c0_g1_i1:323-916    -            198 456998at33208        -            219   2.2e-26   89.4   0.0   1   2   1.7e-24   8.2e-23   77.7   0.0    96   200     5   115     1   119 0.88 -
Pdum_DN76007_c0_g1_i1:323-916    -            198 456998at33208        -            219   2.2e-26   89.4   0.0   2   2     0.001     0.049    9.7   0.0   200   219   171   191   153   191 0.85 -
Pdum_DN60936_c0_g2_i1:172-393    -             74 456998at33208        -            219   5.6e-22   74.9   0.1   1   1   1.3e-23   6.4e-22   74.8   0.1     6    67     3    64     1    66 0.94 -
Pdum_DN78317_c0_g1_i2:1804-2004  -             67 456998at33208        -            219   1.4e-20   70.4   0.9   1   1   3.1e-22   1.5e-20   70.3   0.9     8    70     1    67     1    67 0.86 -
Pdum_DN89703_c4_g1_i7:435-1156   -             82 456998at33208        -            219   2.3e-20   69.7   1.1   1   1     5e-22   2.4e-20   69.6   1.1     6    68     1    66     1    77 0.90 -
Pdum_DN82242_c0_g3_i6:2256-2459  -             68 456998at33208        -            219   4.1e-20   68.9   0.6   1   1   8.9e-22   4.2e-20   68.8   0.6     4    65     3    68     1    68 0.86 -
Pdum_DN37196_c0_g1_i1:884-1075   -             64 456998at33208        -            219   1.4e-19   67.1   1.9   1   1     3e-21   1.4e-19   67.1   1.9     8    66     6    64     1    64 0.92 -
Pdum_DN87081_c0_g1_i7:1811-2017  -             69 456998at33208        -            219   7.4e-19   64.7   3.4   1   1   1.6e-20   7.8e-19   64.6   3.4     3    66     3    69     1    69 0.90 -
Pdum_DN80514_c0_g1_i1:1151-1342  -             64 456998at33208        -            219   7.8e-18   61.4   0.3   1   1   1.7e-19   8.2e-18   61.3   0.3     7    66     2    64     1    64 0.89 -
Pdum_DN74247_c0_g6_i1:1593-1787  -             65 456998at33208        -            219   2.8e-17   59.6   1.6   1   1   6.1e-19   2.9e-17   59.5   1.6     4    66     3    65     1    65 0.87 -
Pdum_DN87670_c0_g1_i10:3414-3701 -             96 456998at33208        -            219   2.5e-16   56.5   2.3   1   1   6.1e-18   2.9e-16   56.3   2.3     5    65    33    96    29    96 0.91 -
Pdum_DN90075_c2_g1_i4:1494-1721  -             76 456998at33208        -            219   2.6e-14   49.8   1.4   1   1     6e-16   2.9e-14   49.7   1.4     3    66     3    71     1    74 0.85 -
Pdum_DN68470_c3_g1_i1:771-989    -             73 456998at33208        -            219   7.1e-14   48.4   0.1   1   1   1.7e-15   8.1e-14   48.3   0.1     5    62    13    72     9    73 0.90 -
Pdum_DN79537_c2_g1_i3:1168-1380  -             71 456998at33208        -            219   7.5e-14   48.4   0.0   1   1   1.7e-15   8.3e-14   48.2   0.0    10    67     6    65     1    69 0.85 -
Pdum_DN86086_c0_g2_i4:3091-3270  -             60 456998at33208        -            219   1.6e-13   47.3   0.1   1   1   3.6e-15   1.7e-13   47.2   0.1     5    61     2    60     1    60 0.89 -
Pdum_DN80592_c0_g1_i2:1388-1594  -             69 456998at33208        -            219   1.2e-12   44.5   2.8   1   1   2.7e-14   1.3e-12   44.3   2.8     6    66     1    69     1    69 0.80 -
Pdum_DN83360_c0_g2_i12:521-733   -             71 456998at33208        -            219   1.7e-11   40.7   0.3   1   1   3.6e-13   1.7e-11   40.6   0.3     6    67     1    67     1    71 0.83 -
Pdum_DN79997_c2_g4_i1:59-397     -            113 456998at33208        -            219   3.2e-11   39.8   3.1   1   1   6.8e-13   3.2e-11   39.7   3.1     6    69     4    70     1    94 0.84 -
Pdum_DN78238_c0_g1_i4:3844-4110  -             89 456998at33208        -            219   2.9e-10   36.6   0.1   1   1   6.7e-12   3.2e-10   36.5   0.1    13    65    35    83    20    87 0.86 -
Pdum_DN83832_c0_g1_i3:1882-2064  -             61 456998at33208        -            219   3.5e-10   36.4   0.0   1   1   7.4e-12   3.5e-10   36.4   0.0    14    62    13    60     1    61 0.85 -
Pdum_DN81864_c0_g2_i1:143-325    -             61 456998at33208        -            219     3e-09   33.3   0.3   1   1   6.4e-11   3.1e-09   33.3   0.3     5    61     4    60     1    61 0.88 -
