#                                                                                        --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                    accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#            ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
Pdum_DN85632_c0_g3_i1:45-641     -            199 412930at33208        -            279   1.4e-25   86.4   5.0   1   2   1.5e-09   9.1e-08   28.0   0.3   173   245    30   110    12   132 0.74 -
Pdum_DN85632_c0_g3_i1:45-641     -            199 412930at33208        -            279   1.4e-25   86.4   5.0   2   2   1.7e-19     1e-17   60.6   1.1   215   278   134   198   118   199 0.85 -
Pdum_DN89703_c4_g1_i7:435-1156   -             82 412930at33208        -            279   4.5e-22   74.9   1.3   1   1   8.7e-24   5.3e-22   74.7   1.3    27    99     2    76     1    78 0.91 -
Pdum_DN87670_c0_g1_i10:3414-3701 -             96 412930at33208        -            279   2.6e-20   69.1   0.0   1   1   4.2e-22   2.6e-20   69.1   0.0    24    87    32    96     7    96 0.85 -
Pdum_DN79997_c2_g4_i1:59-397     -            113 412930at33208        -            279   2.8e-20   69.0   3.6   1   1     5e-22   3.1e-20   68.9   3.6    26   135     1   113     1   113 0.87 -
Pdum_DN82242_c0_g3_i6:2256-2459  -             68 412930at33208        -            279   4.3e-20   68.4   1.3   1   1   7.5e-22   4.6e-20   68.3   1.3    25    87     4    68     1    68 0.93 -
Pdum_DN37196_c0_g1_i1:884-1075   -             64 412930at33208        -            279   2.3e-19   66.0   1.3   1   1   4.1e-21   2.5e-19   65.9   1.3    27    88     2    64     1    64 0.94 -
Pdum_DN68470_c3_g1_i1:771-989    -             73 412930at33208        -            279   1.2e-18   63.7   0.0   1   1   2.1e-20   1.3e-18   63.6   0.0    15    85     1    73     1    73 0.94 -
Pdum_DN87081_c0_g1_i7:1811-2017  -             69 412930at33208        -            279     7e-18   61.2   3.2   1   1   1.2e-19   7.3e-18   61.1   3.2    24    87     4    68     1    69 0.94 -
Pdum_DN74247_c0_g6_i1:1593-1787  -             65 412930at33208        -            279   2.8e-17   59.2   0.5   1   1   4.9e-19     3e-17   59.1   0.5    25    88     4    65     1    65 0.94 -
Pdum_DN60936_c0_g2_i1:172-393    -             74 412930at33208        -            279     4e-17   58.7   0.0   1   1   7.2e-19   4.4e-17   58.5   0.0    27    88     1    63     1    70 0.92 -
