Pele_new_ref_rnabloom.transcripts.renamed:
avg=1580.044 
1020	320
1027	320
940	358
1013	313
879	349
1546	264
1979	203
3388	126
1246	294
1976	202
246	2677
1977	230
1121	298
1469	244
1037	303
761	409
1514	267
619	516
965	372
2585	120
937	324
1204	309
981	359
1479	254
421	784
950	363
621	515
670	465
1101	322
902	361
1016	317
536	609
1170	297
1117	313
447	768
1387	257
1942	196
1413	249
831	336
1878	187
1334	264
1900	191
1455	249
1729	207
1059	341
1205	245
1095	300
1364	218
1540	215
1421	240
3178	117
2016	190
1187	293
1664	237
4017	78
7419	12
2110	170
3050	84
3229	90
2471	162
1581	223
1248	285
3015	90
1222	244
3018	110
502	626
861	368
1896	205
1203	307
4122	63
702	476
1182	265
559	597
5150	30
6003	24
1303	256
1390	208
1828	222
3874	77
1638	209
636	512
2044	172
1190	260
3129	100
975	358
1411	294
2148	175
704	433
898	362
1178	274
1350	266
2722	118
722	469
825	440
1708	219
1707	227
3239	72
1220	269
759	456
1596	222
1669	205
508	671
2408	137
1120	296
1466	256
1973	176
6154	16
3386	182
777	420
1252	257
1238	292
885	355
1716	241
1168	287
824	360
1051	336
1925	202
529	628
1686	198
2197	172
2131	189
1173	307
550	612
567	553
923	335
866	377
3559	72
970	347
718	403
810	366
1165	307
1217	270
1157	284
2441	170
1111	331
1687	220
2526	136
1147	304
1492	248
3582	77
990	334
526	609
4819	115
949	331
1166	339
2075	149
925	348
491	705
2710	282
852	372
1481	223
1084	316
827	410
1363	267
1172	296
358	1117
5964	31
1625	204
5821	30
1382	215
2180	149
1005	352
796	438
1667	196
1407	236
1941	168
934	343
794	391
1988	185
1394	252
4347	43
3385	129
1608	199
2274	150
668	480
1562	233
5303	35
788	409
4050	74
3353	81
1742	212
929	353
1913	189
1265	265
1176	304
6009	21
858	382
1073	342
540	633
422	820
1672	231
4047	75
1799	217
613	510
2073	162
1189	284
2546	160
1662	229
2264	135
3776	96
848	361
618	518
1201	312
1515	227
2688	134
1066	299
4666	41
811	385
1824	181
1447	255
776	407
588	538
682	437
1039	316
516	634
804	385
5451	28
740	412
1443	258
748	408
2883	129
3147	99
1079	295
3759	86
1444	225
1790	202
1316	273
5365	48
683	490
468	692
1975	215
2267	176
917	365
3194	79
1317	276
1125	304
6095	23
942	335
2008	175
963	344
1722	220
1062	288
1549	205
614	512
822	393
1666	250
535	595
826	386
889	387
660	495
9522	2
1083	292
4063	57
2437	131
2037	176
1167	282
386	988
1868	187
624	559
1154	312
739	401
966	355
856	387
1853	185
969	308
654	493
930	372
1764	208
10559	3
1044	320
3200	97
747	444
1685	216
5688	31
2802	110
546	610
1257	249
1512	289
1714	234
1978	204
2172	184
640	503
2529	132
1886	185
1397	219
6283	30
1728	207
3407	81
711	457
757	415
1060	321
3270	88
2384	153
3554	65
854	356
2378	143
2391	163
330	1311
816	422
2673	111
799	362
1719	220
1519	228
383	999
1336	266
1088	350
1232	263
1835	197
582	556
1260	268
4290	70
623	515
1251	228
1668	203
6474	28
1779	190
944	369
1289	259
881	356
1164	307
767	382
808	398
4021	59
1075	291
1542	244
7024	12
938	338
506	665
1206	330
1950	172
5148	49
482	709
647	485
1412	248
1477	230
2159	196
728	462
976	328
1128	314
1951	169
589	554
1105	305
1810	210
725	415
1585	239
1276	271
2963	93
1991	177
2388	140
5785	21
7036	23
348	1191
2438	151
1255	273
1604	201
4953	30
1650	226
1208	317
2080	170
10514	3
1692	193
1388	229
2202	172
1031	330
710	427
1566	250
5217	29
712	447
2165	159
1001	323
1028	288
639	496
2360	157
8065	10
7530	18
7099	21
1106	279
419	833
1937	191
1103	322
741	418
1857	224
6471	12
528	627
954	353
277	1777
5959	22
1527	254
258	2347
2527	156
3547	70
2291	142
1440	286
887	392
612	497
10508	6
1213	289
609	511
2755	118
2779	99
444	836
1071	292
1497	238
1916	178
1197	257
3231	101
203	4680
983	359
690	486
1701	197
1124	282
3563	62
4227	60
243	2743
1945	160
3569	85
369	1030
592	516
1797	207
967	338
5525	35
1315	262
538	552
846	372
1688	213
1113	304
901	408
1019	330
1697	217
2478	144
3595	79
2640	101
948	353
1202	289
395	984
239	2891
920	356
2393	175
1119	297
214	3428
4080	66
713	442
1263	259
394	946
3519	79
2868	129
554	578
2862	99
315	1425
2134	184
238	2878
2224	175
817	385
1955	177
256	2408
207	4019
210	3830
245	2615
1061	319
1163	317
931	331
3242	81
6113	33
5481	25
850	354
2055	163
1231	268
463	768
1474	253
1771	224
814	405
313	1482
1258	255
2769	106
494	684
284	1763
307	1522
3669	75
433	831
2536	164
4269	50
202	5885
1398	226
818	385
5308	37
264	2334
465	772
223	3202
3138	97
859	336
3389	75
248	2632
2676	132
493	716
868	369
262	2290
220	3339
798	365
289	1687
215	3455
204	4506
427	839
241	2881
1109	317
5449	28
275	2174
1391	243
338	1326
3118	88
649	504
201	4411
1337	223
240	2856
374	1031
359	1132
1070	342
1046	322
656	488
1242	270
2436	156
515	652
1241	315
453	696
2924	100
2404	165
1049	332
3114	91
3187	88
2817	113
2531	134
542	591
2725	128
451	768
3384	76
2995	89
867	360
3220	109
1881	203
1052	303
1221	270
2023	188
2530	148
470	733
1057	351
4651	51
1180	280
1544	278
2242	174
3026	102
2797	101
1118	317
2999	115
4634	52
766	430
598	507
499	660
1859	184
2014	207
1439	224
1294	259
1423	223
1192	265
2133	192
914	334
1177	310
1964	187
1909	190
3235	87
4339	63
1235	273
3006	98
3528	88
1459	229
2677	144
2296	141
3067	106
7217	11
3818	81
1929	180
5651	28
3404	85
3130	103
3278	79
2860	118
1069	333
1089	275
605	552
3377	73
431	851
7030	17
2907	132
2358	144
3766	104
1266	251
3537	74
5541	30
11663	4
1918	196
2205	153
7409	13
841	397
4233	57
3088	95
492	703
5246	48
8119	3
2392	173
4041	64
3324	99
1888	174
7191	14
2021	163
213	3612
807	406
4200	63
5400	31
4396	47
1772	196
5997	18
2416	142
4637	38
2262	147
3203	96
2232	163
4847	52
4558	44
2466	128
2440	157
2111	168
2473	144
2692	148
3076	103
2051	201
4444	61
2432	129
3740	63
1721	243
2103	211
1550	227
1880	201
893	356
3877	53
3046	114
1860	190
3438	87
3054	108
6706	22
2884	106
2888	90
5376	31
904	343
3566	86
2357	155
2871	99
8012	48
594	516
5719	21
1844	231
4810	63
1670	231
2237	168
3148	102
1649	229
2625	133
5952	23
2193	188
6444	23
3071	87
1518	211
8584	11
2200	151
1758	194
1085	308
2972	105
2312	128
2168	185
4497	49
1275	274
1770	215
3181	92
1216	276
1293	250
4416	40
2956	110
6197	26
7209	11
895	348
5720	23
2657	112
1450	230
1571	242
2777	138
5914	23
9163	9
1041	324
820	373
3762	72
2936	116
2903	111
4252	89
1311	269
4603	46
5592	30
2142	159
2519	125
894	361
828	369
5863	33
3045	96
3372	90
2320	154
4508	43
1884	185
693	430
1506	253
989	321
4008	76
2188	177
1808	203
2114	170
2032	203
2488	128
1814	173
1607	201
501	674
5177	41
4191	77
4645	51
3512	88
903	380
1533	260
1545	228
1610	245
1332	289
1346	234
916	359
1861	220
2744	121
1365	215
1219	279
2117	175
2874	105
1484	251
2174	199
2468	139
577	502
6096	22
2670	120
2138	168
4854	47
4172	39
830	381
3281	85
1558	257
2612	146
2326	156
2164	160
1606	212
746	414
1703	228
2484	111
1846	189
4515	42
2844	107
5230	37
5748	22
1674	223
1980	166
6139	28
3903	60
1333	235
1636	216
5815	29
4992	43
2721	125
1717	246
1442	240
3642	60
3053	100
1428	254
2442	144
3677	64
3039	93
2609	120
1072	315
2486	104
2799	114
3694	85
4656	37
3127	113
762	393
1445	256
1731	198
5501	26
1727	251
1485	254
1698	225
1702	213
3792	66
2561	119
1268	238
1050	298
2311	147
2786	124
2656	130
2123	186
3108	99
1873	207
3573	104
4663	46
3778	50
3425	90
2062	124
1753	189
1795	206
599	531
2842	102
5675	33
4285	64
2352	141
1898	194
1644	210
1961	188
806	409
2716	107
4526	52
545	607
3504	81
1199	283
3658	68
7523	11
2926	124
1314	243
5969	16
1471	231
2058	191
3365	98
3752	69
1998	178
2099	174
3800	58
3427	81
2733	105
998	335
1281	272
3785	83
2918	103
4769	54
3334	85
2045	180
1318	251
1679	232
1633	225
1862	203
2669	117
5567	33
389	975
1529	250
2932	104
2713	104
1330	256
1309	259
2208	145
1343	233
1029	319
3432	93
4803	40
2279	170
999	301
982	362
2435	156
1954	170
6483	12
1448	230
1747	219
1463	251
1191	294
862	358
1427	282
484	716
2771	120
1008	370
1145	299
2826	111
3139	92
955	350
1589	222
4115	61
3873	71
4393	61
2170	170
1036	292
301	1434
1871	182
1855	208
4048	75
1376	258
3648	76
2479	101
4960	44
2199	186
2118	161
4022	79
3709	165
2851	118
2192	158
1982	187
1563	232
5267	50
496	703
13950	6
3309	85
2659	122
7934	9
4524	47
2398	159
2542	131
5668	18
2048	165
1953	190
779	409
5157	36
6795	12
2361	148
3607	63
8819	7
4147	72
8148	12
2702	110
233	2749
1695	223
5253	42
1641	232
3534	89
2960	111
3596	73
3889	111
1624	203
1509	240
863	376
3840	81
2738	126
1054	328
1129	265
3826	83
2271	156
2086	174
2499	181
1437	239
1436	245
4575	34
2383	148
3020	101
1175	302
2502	143
1615	223
3509	79
4079	55
2220	170
1465	255
2604	143
4057	70
2043	185
3722	77
1776	183
6209	16
4388	42
1026	306
1531	264
357	1229
2719	128
2635	131
2800	113
566	550
5109	39
6742	16
393	918
4247	58
1441	246
5059	40
3703	76
882	338
2915	111
1974	206
1524	307
7620	9
6394	20
7680	16
6068	24
6751	16
3069	94
2452	129
5192	35
4414	46
2974	83
1290	278
3101	111
1536	249
1136	312
680	482
3319	90
1457	250
2693	107
3768	75
1584	222
3302	90
544	600
1931	170
5245	33
4422	56
4148	64
1933	183
1274	256
520	611
987	332
1435	238
6856	18
2729	137
2891	97
1491	252
581	515
3152	97
16895	5
924	350
2191	159
2547	125
1583	248
853	396
943	346
5322	31
2315	155
3285	80
