#                                                                                      --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                  accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#          ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
Pdum_DN70805_c0_g1_i2:630-1739 -            370 465933at33208        -            247  4.2e-100  331.9   0.0   1   1  1.9e-101   1.6e-98  326.8   0.0     1   223    24   277    24   288 0.91 -
Pdum_DN72129_c3_g2_i1:621-1391 -            257 465933at33208        -            247   2.8e-06   24.6   0.2   1   2   1.3e-08     1e-05   22.7   0.2    17   124     2   117     1   124 0.81 -
Pdum_DN72129_c3_g2_i1:621-1391 -            257 465933at33208        -            247   2.8e-06   24.6   0.2   2   2      0.28   2.2e+02   -1.3   0.0   150   164   171   185   162   199 0.79 -
Pdum_DN86968_c0_g1_i7:488-1189 -            234 465933at33208        -            247   0.00013   19.1   0.7   1   2     0.016        12    2.8   0.0    74   122    32    79    22    91 0.82 -
Pdum_DN86968_c0_g1_i7:488-1189 -            234 465933at33208        -            247   0.00013   19.1   0.7   2   2    0.0001     0.082   10.0   0.1    93   129    92   128    86   234 0.72 -
Pdum_DN72660_c0_g1_i5:2-844    -            281 465933at33208        -            247    0.0015   15.7   0.1   1   2   1.5e-05     0.012   12.7   0.1    19    46     2    29     1    39 0.90 -
Pdum_DN72660_c0_g1_i5:2-844    -            281 465933at33208        -            247    0.0015   15.7   0.1   2   2       0.1        80    0.2   0.0   178   213   190   224   182   237 0.77 -
Pdum_DN75463_c0_g1_i1:801-1403 -            201 465933at33208        -            247     0.024   11.7   0.0   1   1   5.3e-05     0.043   10.9   0.0    11    47     2    38     1    48 0.90 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /mnt/f/phylo/WORMS/busco_analysis/busco_downloads/lineages/metazoa_odb10/hmms/465933at33208.hmm
# Target file:     /mnt/f/phylo/WORMS/busco_analysis/metazoa_lineage_result/run_metazoa_odb10/metaeuk_output/initial_results/Platynereis_ref.eggnog_filter.nucl.fasta.modified.fas
# Option settings: hmmsearch --domtblout /mnt/f/phylo/WORMS/busco_analysis/metazoa_lineage_result/run_metazoa_odb10/hmmer_output/initial_run_results/465933at33208.out --cpu 1 /mnt/f/phylo/WORMS/busco_analysis/busco_downloads/lineages/metazoa_odb10/hmms/465933at33208.hmm /mnt/f/phylo/WORMS/busco_analysis/metazoa_lineage_result/run_metazoa_odb10/metaeuk_output/initial_results/Platynereis_ref.eggnog_filter.nucl.fasta.modified.fas 
# Current dir:     /mnt/f/phylo/WORMS/busco_analysis
# Date:            Sun Mar 12 20:42:31 2023
# [ok]
