#                                                                                        --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                    accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#            ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
Pdum_DN85632_c0_g1_i3:0-812      -            271 245567at33208        -            417   3.5e-82  274.5  11.2   1   1   2.8e-84   5.1e-82  273.9  11.2     1   175    74   270    74   271 0.88 -
Pdum_DN85632_c0_g3_i1:45-641     -            199 245567at33208        -            417   1.3e-51  173.8   9.7   1   2   1.6e-24   2.9e-22   77.1   1.2   292   361    32   108     2   113 0.88 -
Pdum_DN85632_c0_g3_i1:45-641     -            199 245567at33208        -            417   1.3e-51  173.8   9.7   2   2   2.4e-32   4.4e-30  102.9   3.4   323   417   104   198   104   198 0.91 -
Pdum_DN78317_c0_g1_i2:475-2034   -            520 245567at33208        -            417     2e-16   57.9  46.1   1   3   2.4e-12   4.3e-10   37.0   0.8    14    69    10    64     6    75 0.87 -
Pdum_DN78317_c0_g1_i2:475-2034   -            520 245567at33208        -            417     2e-16   57.9  46.1   2   3   3.6e-09   6.6e-07   26.5  19.0   103   223   138   263   112   288 0.76 -
Pdum_DN78317_c0_g1_i2:475-2034   -            520 245567at33208        -            417     2e-16   57.9  46.1   3   3    0.0088       1.6    5.5  11.6   176   278   315   416   293   448 0.59 -
Pdum_DN72206_c0_g1_i3:735-2661   -            355 245567at33208        -            417   2.1e-14   51.2   0.3   1   1   1.5e-16   2.8e-14   50.8   0.3    12    74     2    65     1    70 0.89 -
Pdum_DN86086_c0_g2_i4:3070-3273  -             68 245567at33208        -            417   9.2e-13   45.8   0.2   1   1   5.4e-15   9.8e-13   45.7   0.2    12    74     3    65     1    67 0.85 -
Pdum_DN82242_c0_g3_i6:2268-2444  -             59 245567at33208        -            417     2e-12   44.7   0.3   1   1   1.3e-14   2.3e-12   44.5   0.3    15    71     2    57     1    58 0.88 -
Pdum_DN37196_c0_g1_i1:140-1081   -            314 245567at33208        -            417   2.7e-11   41.0   0.1   1   1   1.9e-13   3.5e-11   40.6   0.1    12    76     2    67     1    80 0.81 -
Pdum_DN68470_c3_g1_i1:648-977    -            110 245567at33208        -            417   9.2e-11   39.2   1.0   1   1   5.6e-13     1e-10   39.1   1.0     8    75     5    72     1    87 0.87 -
Pdum_DN89703_c4_g1_i7:941-1246   -            102 245567at33208        -            417   1.5e-10   38.5   0.6   1   1     1e-12   1.9e-10   38.2   0.6    12    74    30    93    26    98 0.86 -
Pdum_DN60936_c0_g2_i1:142-405    -             88 245567at33208        -            417   6.4e-10   36.4   0.1   1   1   3.5e-12   6.5e-10   36.4   0.1    12    69     3    58     1    80 0.85 -
Pdum_DN74247_c0_g6_i1:744-1772   -            343 245567at33208        -            417   1.1e-09   35.7   0.2   1   1   8.8e-12   1.6e-09   35.1   0.2    15    77     2    59     1    68 0.81 -
Pdum_DN78238_c0_g1_i4:3859-4062  -             68 245567at33208        -            417   2.9e-09   34.3   0.1   1   1   1.7e-11     3e-09   34.2   0.1    13    70     9    60     3    67 0.83 -
