#                                                                                         --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                     accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#             ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
Pdum_DN92086_c0_g1_i11:3986-10687 -           2234 9639at33208          -           1755         0 2579.6  26.7   1   5   3.5e-43   8.9e-41  136.8   0.1     1   138    19   183    19   189 0.86 -
Pdum_DN92086_c0_g1_i11:3986-10687 -           2234 9639at33208          -           1755         0 2579.6  26.7   2   5  1.9e-194  4.9e-192  638.3   0.1   136   553   211   692   186   716 0.89 -
Pdum_DN92086_c0_g1_i11:3986-10687 -           2234 9639at33208          -           1755         0 2579.6  26.7   3   5         0         0 1396.3   5.8   553  1328   728  1584   713  1592 0.93 -
Pdum_DN92086_c0_g1_i11:3986-10687 -           2234 9639at33208          -           1755         0 2579.6  26.7   4   5   1.2e-79   3.1e-77  257.7   5.0  1340  1566  1632  1943  1625  1950 0.82 -
Pdum_DN92086_c0_g1_i11:3986-10687 -           2234 9639at33208          -           1755         0 2579.6  26.7   5   5   5.3e-48   1.3e-45  152.8   0.0  1545  1751  1953  2222  1946  2225 0.81 -
Pdum_DN86086_c0_g2_i4:3070-3273   -             68 9639at33208          -           1755   5.8e-10   34.7   0.5   1   1   2.7e-12   6.7e-10   34.5   0.5  1080  1122    16    60    10    66 0.87 -
Pdum_DN82242_c0_g3_i6:2268-2444   -             59 9639at33208          -           1755   1.6e-09   33.2   0.3   1   1   6.7e-12   1.7e-09   33.1   0.3  1080  1121    12    57     6    59 0.87 -
Pdum_DN74247_c0_g6_i1:744-1772    -            343 9639at33208          -           1755     8e-09   30.9   0.3   1   1   4.1e-11     1e-08   30.5   0.3  1083  1120    15    52     8    59 0.89 -
Pdum_DN87081_c0_g1_i7:992-2014    -            341 9639at33208          -           1755   2.2e-08   29.5   0.9   1   1   1.1e-10   2.8e-08   29.1   0.9  1081  1122    18    62    11    68 0.84 -
Pdum_DN72206_c0_g1_i3:735-2661    -            355 9639at33208          -           1755   4.2e-08   28.5   0.2   1   1   2.2e-10   5.4e-08   28.1   0.2  1079  1119    15    57     6    63 0.84 -
Pdum_DN89703_c4_g1_i7:941-1246    -            102 9639at33208          -           1755   6.2e-08   27.9   0.1   1   1     3e-10   7.6e-08   27.7   0.1  1081  1118    44    84    37    91 0.84 -
Pdum_DN60936_c0_g2_i1:142-405     -             88 9639at33208          -           1755   8.1e-08   27.6   0.1   1   1   3.8e-10   9.5e-08   27.3   0.1  1081  1119    17    58     9    65 0.82 -
Pdum_DN78317_c0_g1_i2:475-2034    -            520 9639at33208          -           1755   1.4e-07   26.8   0.2   1   1   8.1e-10     2e-07   26.2   0.2  1080  1120    21    65    15    73 0.82 -
Pdum_DN37196_c0_g1_i1:140-1081    -            314 9639at33208          -           1755   1.8e-06   23.1   0.1   1   1   9.4e-09   2.4e-06   22.7   0.1  1080  1120    15    58     7    64 0.85 -
Pdum_DN68470_c3_g1_i1:648-977     -            110 9639at33208          -           1755   0.00017   16.6   0.1   1   1   7.8e-07    0.0002   16.3   0.1  1081  1118    23    62    15    71 0.86 -
Pdum_DN79997_c2_g4_i1:59-400      -            114 9639at33208          -           1755   0.00024   16.0   0.2   1   1   1.1e-06   0.00027   15.9   0.2  1080  1120    14    60     5    70 0.80 -
Pdum_DN68643_c0_g1_i2:464-622     -             53 9639at33208          -           1755   0.00035   15.5   0.0   1   1   1.4e-06   0.00035   15.5   0.0  1087  1122     1    38     1    47 0.92 -
Pdum_DN87670_c0_g1_i10:2610-3677  -            356 9639at33208          -           1755   0.00054   14.9   0.1   1   1   2.9e-06   0.00072   14.5   0.1  1081  1119    39    80    32    86 0.85 -
Pdum_DN78238_c0_g1_i4:3859-4062   -             68 9639at33208          -           1755    0.0016   13.3   0.0   1   1     7e-06    0.0018   13.2   0.0  1080  1121    21    61    12    67 0.85 -
Pdum_DN70575_c0_g1_i3:1003-1695   -            231 9639at33208          -           1755    0.0025   12.7   0.3   1   1   1.3e-05    0.0032   12.3   0.3  1083  1130    55   106    53   126 0.79 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /mnt/f/phylo/WORMS/busco_analysis/busco_downloads/lineages/metazoa_odb10/hmms/9639at33208.hmm
# Target file:     /mnt/f/phylo/WORMS/busco_analysis/metazoa_lineage_result/run_metazoa_odb10/metaeuk_output/initial_results/Platynereis_ref.eggnog_filter.nucl.fasta.modified.fas
# Option settings: hmmsearch --domtblout /mnt/f/phylo/WORMS/busco_analysis/metazoa_lineage_result/run_metazoa_odb10/hmmer_output/initial_run_results/9639at33208.out --cpu 1 /mnt/f/phylo/WORMS/busco_analysis/busco_downloads/lineages/metazoa_odb10/hmms/9639at33208.hmm /mnt/f/phylo/WORMS/busco_analysis/metazoa_lineage_result/run_metazoa_odb10/metaeuk_output/initial_results/Platynereis_ref.eggnog_filter.nucl.fasta.modified.fas 
# Current dir:     /mnt/f/phylo/WORMS/busco_analysis
# Date:            Sun Mar 12 20:42:59 2023
# [ok]
