#                                                                                      --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                  accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#          ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
Pdum_DN75612_c0_g1_i1:983-1687 -            235 566527at33208        -            188   9.2e-84  277.2   0.4   1   1   4.3e-86   2.9e-83  275.6   0.4     1   188     2   230     2   230 0.88 -
Pdum_DN66388_c0_g1_i1:85-813   -            243 566527at33208        -            188   1.3e-34  117.0   0.1   1   2   4.6e-37   3.1e-34  115.7   0.1     3   144     2   154     1   163 0.86 -
Pdum_DN66388_c0_g1_i1:85-813   -            243 566527at33208        -            188   1.3e-34  117.0   0.1   2   2      0.48   3.2e+02   -1.7   0.0   173   187   218   232   196   233 0.71 -
Pdum_DN74013_c0_g1_i3:635-1255 -            207 566527at33208        -            188   3.9e-17   60.0   0.1   1   1   1.4e-19   9.3e-17   58.7   0.1    16   145     1   131     1   141 0.85 -
Pdum_DN71154_c0_g2_i2:9-698    -            230 566527at33208        -            188   7.9e-05   19.8   0.0   1   1   1.9e-07   0.00013   19.2   0.0     5    48    19    64    15    89 0.90 -
Pdum_DN65309_c0_g1_i1:28-780   -            251 566527at33208        -            188   0.00012   19.3   0.0   1   2     4e-07   0.00027   18.1   0.0     5    46     4    47     1    56 0.89 -
Pdum_DN65309_c0_g1_i1:28-780   -            251 566527at33208        -            188   0.00012   19.3   0.0   2   2      0.83   5.6e+02   -2.5   0.0   119   151   136   148   126   183 0.55 -
Pdum_DN74559_c0_g2_i11:105-644 -            180 566527at33208        -            188    0.0052   13.9   0.1   1   1   1.3e-05    0.0085   13.2   0.1    95   129    43    77     9    80 0.88 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /mnt/f/phylo/WORMS/busco_analysis/busco_downloads/lineages/metazoa_odb10/hmms/566527at33208.hmm
# Target file:     /mnt/f/phylo/WORMS/busco_analysis/metazoa_lineage_result/run_metazoa_odb10/metaeuk_output/initial_results/Platynereis_ref.eggnog_filter.nucl.fasta.modified.fas
# Option settings: hmmsearch --domtblout /mnt/f/phylo/WORMS/busco_analysis/metazoa_lineage_result/run_metazoa_odb10/hmmer_output/initial_run_results/566527at33208.out --cpu 1 /mnt/f/phylo/WORMS/busco_analysis/busco_downloads/lineages/metazoa_odb10/hmms/566527at33208.hmm /mnt/f/phylo/WORMS/busco_analysis/metazoa_lineage_result/run_metazoa_odb10/metaeuk_output/initial_results/Platynereis_ref.eggnog_filter.nucl.fasta.modified.fas 
# Current dir:     /mnt/f/phylo/WORMS/busco_analysis
# Date:            Sun Mar 12 20:42:47 2023
# [ok]
