#                                                                                        --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                    accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#            ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
Pdum_DN82721_c0_g2_i3:2591-3097  -            169 514675at33208        -            206   2.7e-18   63.9   0.0   1   1   4.9e-20   3.7e-18   63.4   0.0    22   146    11   140     7   143 0.82 -
Pdum_DN66362_c0_g1_i2:1139-1666  -            176 514675at33208        -            206   6.6e-15   52.8   0.0   1   1   1.2e-16   8.9e-15   52.4   0.0    23   145    19   146     6   166 0.82 -
Pdum_DN69866_c0_g3_i1:198-713    -            172 514675at33208        -            206   2.4e-14   51.0   0.0   1   1   6.4e-16   4.9e-14   50.0   0.0    18   146     9   142     2   149 0.80 -
Pdum_DN68428_c4_g1_i3:264-755    -            164 514675at33208        -            206   3.5e-14   50.5   0.0   1   1   6.4e-16   4.9e-14   50.0   0.0    25   137     4   121     1   145 0.81 -
Pdum_DN78305_c0_g1_i3:746-1270   -            175 514675at33208        -            206   5.6e-13   46.5   0.1   1   1     2e-14   1.5e-12   45.1   0.1    22   153     2   140     1   156 0.79 -
Pdum_DN65646_c0_g1_i1:108-671    -            188 514675at33208        -            206   5.9e-13   46.5   0.0   1   1   1.4e-14   1.1e-12   45.6   0.0    23   143    14   139    11   143 0.86 -
Pdum_DN74929_c0_g1_i3:810-1319   -            170 514675at33208        -            206   8.6e-13   45.9   0.0   1   1   1.8e-14   1.4e-12   45.2   0.0    28   142     2   121     1   125 0.85 -
Pdum_DN77583_c0_g1_i3:1531-2106  -            192 514675at33208        -            206     1e-12   45.7   0.0   1   1     3e-14   2.3e-12   44.6   0.0    26   145    10   134     3   156 0.81 -
Pdum_DN89159_c2_g1_i1:4534-5073  -            180 514675at33208        -            206   1.3e-12   45.3   0.1   1   1   1.6e-13   1.2e-11   42.2   0.1    26   145    16   145     6   150 0.73 -
Pdum_DN69068_c0_g1_i5:687-1169   -            161 514675at33208        -            206   2.1e-12   44.7   0.0   1   1   5.1e-14   3.8e-12   43.8   0.0    27   142     1   123     1   143 0.78 -
Pdum_DN90320_c3_g1_i7:4356-4856  -            167 514675at33208        -            206   6.9e-12   43.0   0.0   1   1   1.3e-13     1e-11   42.4   0.0    23   145     5   132     3   139 0.79 -
Pdum_DN66760_c0_g1_i2:677-1282   -            202 514675at33208        -            206   2.3e-11   41.3   0.3   1   1   1.9e-11   1.5e-09   35.4   0.3    27   146    20   152     8   167 0.73 -
Pdum_DN67679_c1_g1_i3:180-662    -            161 514675at33208        -            206   3.3e-11   40.7   0.1   1   1   6.7e-12     5e-10   36.9   0.1    26   139     1   127     1   158 0.76 -
Pdum_DN79553_c2_g1_i3:1249-1731  -            161 514675at33208        -            206   4.7e-11   40.3   0.0   1   1     8e-13   6.1e-11   39.9   0.0    25   145     2   127     1   157 0.79 -
Pdum_DN64864_c1_g1_i1:1073-1420  -            116 514675at33208        -            206   4.9e-11   40.2   0.0   1   1   7.2e-13   5.4e-11   40.0   0.0    62   153     1    86     1   101 0.89 -
Pdum_DN65004_c0_g1_i1:1224-1769  -            182 514675at33208        -            206   1.3e-10   38.8   0.0   1   1   6.4e-12   4.9e-10   36.9   0.0    26   137    22   139    17   152 0.77 -
Pdum_DN82379_c4_g2_i10:1371-1919 -            183 514675at33208        -            206   5.8e-09   33.4   0.2   1   3    0.0059      0.44    7.7   0.0    27    47    11    31     1    43 0.83 -
Pdum_DN82379_c4_g2_i10:1371-1919 -            183 514675at33208        -            206   5.8e-09   33.4   0.2   2   3   2.3e-06   0.00017   18.8   0.0    74   137    75   135    49   146 0.82 -
Pdum_DN82379_c4_g2_i10:1371-1919 -            183 514675at33208        -            206   5.8e-09   33.4   0.2   3   3     0.071       5.4    4.1   0.0   170   204   146   178   137   180 0.83 -
Pdum_DN86377_c1_g2_i1:984-1349   -            122 514675at33208        -            206     1e-07   29.3   0.1   1   1   2.5e-09   1.9e-07   28.5   0.1    27   136     1   115     1   121 0.80 -
Pdum_DN82761_c1_g1_i3:1359-1868  -            170 514675at33208        -            206   1.3e-07   29.0   3.0   1   1   5.3e-08     4e-06   24.1   3.0    26    95     3    86     2   158 0.67 -
Pdum_DN77765_c0_g2_i1:2803-3282  -            160 514675at33208        -            206   2.4e-07   28.2   0.8   1   1   3.3e-08   2.5e-06   24.8   0.8    27   143     2   127     1   134 0.68 -
Pdum_DN75411_c0_g1_i1:2590-2994  -            135 514675at33208        -            206   4.6e-06   23.9   0.4   1   1   8.7e-07   6.6e-05   20.2   0.4    26   106    26   118    14   135 0.70 -
Pdum_DN75083_c2_g1_i4:281-805    -            175 514675at33208        -            206   1.3e-05   22.5   0.0   1   2     0.009      0.68    7.1   0.0    23    45     3    25     1    35 0.86 -
Pdum_DN75083_c2_g1_i4:281-805    -            175 514675at33208        -            206   1.3e-05   22.5   0.0   2   2   8.5e-05    0.0065   13.7   0.0    77   133    70   125    57   141 0.90 -
Pdum_DN91746_c0_g2_i1:1373-1960  -            196 514675at33208        -            206   3.2e-05   21.2   0.7   1   1   1.1e-05   0.00083   16.6   0.7    26    97     9    93     8   135 0.71 -
Pdum_DN79965_c0_g1_i3:2455-3111  -            219 514675at33208        -            206   3.5e-05   21.1   0.1   1   1     7e-06   0.00053   17.2   0.1    27   133     2   118     1   125 0.71 -
Pdum_DN88564_c1_g3_i1:38-580     -            181 514675at33208        -            206   3.6e-05   21.0   0.0   1   1   1.7e-06   0.00013   19.3   0.0    55   142    51   135     9   164 0.73 -
Pdum_DN60237_c1_g1_i1:508-1020   -            171 514675at33208        -            206   4.3e-05   20.8   0.3   1   1   1.2e-05   0.00092   16.4   0.3    27   135     6   123     4   154 0.70 -
Pdum_DN84505_c0_g1_i1:2175-2687  -            171 514675at33208        -            206   6.5e-05   20.2   0.6   1   1   4.4e-06   0.00033   17.9   0.6    26   133    11   127     2   146 0.75 -
Pdum_DN78690_c2_g1_i4:888-1361   -            158 514675at33208        -            206   7.2e-05   20.0   1.5   1   1   1.6e-05    0.0012   16.0   1.5    28   134     3   119     1   146 0.69 -
Pdum_DN78004_c0_g3_i3:3321-3821  -            167 514675at33208        -            206   7.7e-05   20.0   0.4   1   1   1.5e-05    0.0012   16.1   0.4    26   165    10   158     7   164 0.72 -
Pdum_DN89716_c1_g1_i1:4480-5007  -            176 514675at33208        -            206   7.8e-05   19.9   0.4   1   3     0.061       4.6    4.3   0.0    26    46    11    31     3    36 0.89 -
Pdum_DN89716_c1_g1_i1:4480-5007  -            176 514675at33208        -            206   7.8e-05   19.9   0.4   2   3   0.00022     0.016   12.4   0.0    57    92    56    90    47   128 0.88 -
Pdum_DN89716_c1_g1_i1:4480-5007  -            176 514675at33208        -            206   7.8e-05   19.9   0.4   3   3       1.5   1.1e+02   -0.1   0.0   170   194   137   158   109   169 0.66 -
Pdum_DN77367_c0_g1_i15:154-648   -            165 514675at33208        -            206   9.1e-05   19.7   0.4   1   1   1.9e-05    0.0014   15.8   0.4    27   134     9   125     6   140 0.70 -
Pdum_DN76666_c0_g3_i3:0-446      -            149 514675at33208        -            206   9.8e-05   19.6   1.4   1   1   1.3e-05   0.00099   16.3   1.4    24   152     2   146     1   148 0.69 -
