#                                                                                        --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                    accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#            ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
Pdum_DN75871_c1_g2_i2:226-2373   -            716 477998at33208        -            497  3.4e-116  386.6  39.8   1   5   7.4e-31   7.4e-28   95.2   0.0    29   124    72   178    34   181 0.83 -
Pdum_DN75871_c1_g2_i2:226-2373   -            716 477998at33208        -            497  3.4e-116  386.6  39.8   2   5   9.9e-29   9.9e-26   88.2   0.0   142   214   234   315   228   317 0.88 -
Pdum_DN75871_c1_g2_i2:226-2373   -            716 477998at33208        -            497  3.4e-116  386.6  39.8   3   5   8.8e-25   8.8e-22   75.2   1.0   212   310   334   469   330   475 0.77 -
Pdum_DN75871_c1_g2_i2:226-2373   -            716 477998at33208        -            497  3.4e-116  386.6  39.8   4   5   3.1e-41   3.1e-38  129.4  21.9   306   474   489   665   476   682 0.88 -
Pdum_DN75871_c1_g2_i2:226-2373   -            716 477998at33208        -            497  3.4e-116  386.6  39.8   5   5   0.00046      0.46    6.8   0.6   468   495   688   715   676   716 0.88 -
Pdum_DN76013_c0_g1_i3:463-1068   -            202 477998at33208        -            497   3.7e-05   20.3   0.7   1   2   2.3e-06    0.0024   14.4   0.2    14   125    24   126    14   137 0.81 -
Pdum_DN76013_c0_g1_i3:463-1068   -            202 477998at33208        -            497   3.7e-05   20.3   0.7   2   2   0.00051      0.51    6.7   0.2    40   124    94   182    81   186 0.56 -
Pdum_DN89809_c3_g1_i10:6324-7073 -            250 477998at33208        -            497    0.0035   13.8   0.1   1   1   6.4e-06    0.0064   13.0   0.1    92   144    53    99    40   107 0.86 -
Pdum_DN71171_c0_g1_i1:2900-3412  -            171 477998at33208        -            497     0.026   10.9   5.4   1   1   3.5e-05     0.035   10.5   5.4   381   474    50   138    45   150 0.80 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /mnt/f/phylo/WORMS/busco_analysis/busco_downloads/lineages/metazoa_odb10/hmms/477998at33208.hmm
# Target file:     /mnt/f/phylo/WORMS/busco_analysis/metazoa_lineage_result/run_metazoa_odb10/metaeuk_output/initial_results/Platynereis_ref.eggnog_filter.nucl.fasta.modified.fas
# Option settings: hmmsearch --domtblout /mnt/f/phylo/WORMS/busco_analysis/metazoa_lineage_result/run_metazoa_odb10/hmmer_output/initial_run_results/477998at33208.out --cpu 1 /mnt/f/phylo/WORMS/busco_analysis/busco_downloads/lineages/metazoa_odb10/hmms/477998at33208.hmm /mnt/f/phylo/WORMS/busco_analysis/metazoa_lineage_result/run_metazoa_odb10/metaeuk_output/initial_results/Platynereis_ref.eggnog_filter.nucl.fasta.modified.fas 
# Current dir:     /mnt/f/phylo/WORMS/busco_analysis
# Date:            Sun Mar 12 20:42:33 2023
# [ok]
