#                                                                                        --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                    accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#            ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
Pdum_DN88739_c2_g1_i2:407-1549   -            381 409006at33208        -            294  7.8e-128  423.5   5.4   1   2   5.2e-35   1.9e-33  113.7   0.1     1   145     1   162     1   172 0.85 -
Pdum_DN88739_c2_g1_i2:407-1549   -            381 409006at33208        -            294  7.8e-128  423.5   5.4   2   2   4.7e-95   1.7e-93  310.8   2.4   106   294   172   381   164   381 0.86 -
Pdum_DN79110_c0_g1_i7:340-1365   -            342 409006at33208        -            294   6.3e-16   56.2   1.8   1   4     0.062       2.2    5.2   0.1   167   221    66   123    58   125 0.63 -
Pdum_DN79110_c0_g1_i7:340-1365   -            342 409006at33208        -            294   6.3e-16   56.2   1.8   2   4   8.9e-11   3.2e-09   34.2   0.2   120   213   101   199    88   201 0.77 -
Pdum_DN79110_c0_g1_i7:340-1365   -            342 409006at33208        -            294   6.3e-16   56.2   1.8   3   4   5.4e-05    0.0019   15.2   0.1   114   182   179   250   171   255 0.76 -
Pdum_DN79110_c0_g1_i7:340-1365   -            342 409006at33208        -            294   6.3e-16   56.2   1.8   4   4     0.029         1    6.3   0.0   168   218   286   338   259   342 0.63 -
Pdum_DN89224_c5_g2_i10:3220-3918 -            233 409006at33208        -            294   9.6e-16   55.6   6.2   1   2   6.9e-07   2.5e-05   21.4   4.3   114   210    43   150    27   150 0.74 -
Pdum_DN89224_c5_g2_i10:3220-3918 -            233 409006at33208        -            294   9.6e-16   55.6   6.2   2   2   3.9e-12   1.4e-10   38.6   0.1   116   203   134   229   125   233 0.77 -
Pdum_DN76013_c0_g1_i3:463-1068   -            202 409006at33208        -            294   1.2e-15   55.3   4.8   1   2    0.0051      0.18    8.7   0.1   150   186     2    38     1    45 0.87 -
Pdum_DN76013_c0_g1_i3:463-1068   -            202 409006at33208        -            294   1.2e-15   55.3   4.8   2   2   1.4e-14     5e-13   46.7   1.2   148   278    46   174    42   183 0.87 -
Pdum_DN77740_c0_g3_i3:100-1476   -            459 409006at33208        -            294     3e-15   53.9   6.8   1   4     0.073       2.6    4.9   0.0   141   187   139   184   135   195 0.80 -
Pdum_DN77740_c0_g3_i3:100-1476   -            459 409006at33208        -            294     3e-15   53.9   6.8   2   4   2.8e-05     0.001   16.1   0.1   150   192   190   230   184   243 0.82 -
Pdum_DN77740_c0_g3_i3:100-1476   -            459 409006at33208        -            294     3e-15   53.9   6.8   3   4     5e-08   1.8e-06   25.1   0.2   165   227   246   310   231   325 0.78 -
Pdum_DN77740_c0_g3_i3:100-1476   -            459 409006at33208        -            294     3e-15   53.9   6.8   4   4    0.0024     0.085    9.8   0.3   124   183   326   388   308   394 0.67 -
Pdum_DN78785_c0_g1_i2:534-2834   -            767 409006at33208        -            294     8e-14   49.3  10.6   1   3   1.4e-05   0.00048   17.2   1.2   119   188    52   129    39   132 0.81 -
Pdum_DN78785_c0_g1_i2:534-2834   -            767 409006at33208        -            294     8e-14   49.3  10.6   2   3   1.8e-07   6.4e-06   23.3   0.2   111   190   133   218   131   224 0.86 -
Pdum_DN78785_c0_g1_i2:534-2834   -            767 409006at33208        -            294     8e-14   49.3  10.6   3   3    0.0046      0.17    8.9   0.2   157   213   229   291   220   295 0.72 -
Pdum_DN74150_c0_g1_i3:157-2955   -            933 409006at33208        -            294     1e-13   48.9   7.9   1   4   1.4e-08   4.9e-07   27.0   3.0    99   248    91   244    49   263 0.65 -
Pdum_DN74150_c0_g1_i3:157-2955   -            933 409006at33208        -            294     1e-13   48.9   7.9   2   4       9.5   3.4e+02   -2.0   0.0   232   270   384   422   368   437 0.65 -
Pdum_DN74150_c0_g1_i3:157-2955   -            933 409006at33208        -            294     1e-13   48.9   7.9   3   4     4e-05    0.0014   15.6   0.0    19   180   450   612   443   636 0.74 -
Pdum_DN74150_c0_g1_i3:157-2955   -            933 409006at33208        -            294     1e-13   48.9   7.9   4   4      0.11       3.9    4.3   0.0    51    86   659   695   650   701 0.78 -
Pdum_DN84241_c0_g1_i1:2776-3423  -            216 409006at33208        -            294   1.1e-13   48.8   5.1   1   3   2.5e-08   8.9e-07   26.1   0.1   146   215     6    76     2    77 0.85 -
Pdum_DN84241_c0_g1_i1:2776-3423  -            216 409006at33208        -            294   1.1e-13   48.8   5.1   2   3   1.3e-06   4.6e-05   20.5   0.9   146   228    48   133    41   146 0.76 -
Pdum_DN84241_c0_g1_i1:2776-3423  -            216 409006at33208        -            294   1.1e-13   48.8   5.1   3   3     0.014      0.49    7.3   0.0   120   179   147   211   135   216 0.55 -
