#                                                                                      --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                  accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#          ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
Pdum_DN66282_c0_g1_i2:497-967  -            157 591316at33208        -            116   7.1e-47  156.1   7.6   1   1   4.5e-48     3e-45  150.9   7.6     1   112    10   146    10   153 0.90 -
Pdum_DN74581_c0_g1_i1:390-722  -            111 591316at33208        -            116   3.4e-25   86.2   0.0   1   1   6.3e-28   4.2e-25   85.9   0.0     6   102     7   110     3   111 0.92 -
Pdum_DN70614_c1_g1_i3:837-1181 -            115 591316at33208        -            116   6.1e-19   66.1   0.1   1   1   1.1e-21   7.1e-19   65.9   0.1    16   105    25   114    10   115 0.91 -
Pdum_DN76148_c2_g1_i2:198-941  -            248 591316at33208        -            116   6.7e-13   46.6  14.9   1   3   1.7e-06    0.0011   16.9   1.2    51    87    13    49     3    62 0.89 -
Pdum_DN76148_c2_g1_i2:198-941  -            248 591316at33208        -            116   6.7e-13   46.6  14.9   2   3   1.7e-06    0.0011   16.8   0.3    43   103    76   138    60   150 0.80 -
Pdum_DN76148_c2_g1_i2:198-941  -            248 591316at33208        -            116   6.7e-13   46.6  14.9   3   3   4.2e-08   2.8e-05   22.0   1.2    43    88   148   193   141   201 0.91 -
Pdum_DN82413_c0_g2_i5:2-679    -            226 591316at33208        -            116   1.4e-10   39.1  11.8   1   3   1.2e-07   7.7e-05   20.6   0.8    50    92    15    57     4    65 0.85 -
Pdum_DN82413_c0_g2_i5:2-679    -            226 591316at33208        -            116   1.4e-10   39.1  11.8   2   3   4.3e-06    0.0029   15.5   0.3    32    84    67   119    57   129 0.89 -
Pdum_DN82413_c0_g2_i5:2-679    -            226 591316at33208        -            116   1.4e-10   39.1  11.8   3   3   0.00024      0.16    9.9   0.3    50    87   157   194   140   201 0.87 -
Pdum_DN87033_c1_g2_i1:868-1914 -            349 591316at33208        -            116   0.00026   18.9   0.1   1   1   8.7e-07   0.00058   17.8   0.1    45   109     7    71     2    77 0.78 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /mnt/f/phylo/WORMS/busco_analysis/busco_downloads/lineages/metazoa_odb10/hmms/591316at33208.hmm
# Target file:     /mnt/f/phylo/WORMS/busco_analysis/metazoa_lineage_result/run_metazoa_odb10/metaeuk_output/initial_results/Platynereis_ref.eggnog_filter.nucl.fasta.modified.fas
# Option settings: hmmsearch --domtblout /mnt/f/phylo/WORMS/busco_analysis/metazoa_lineage_result/run_metazoa_odb10/hmmer_output/initial_run_results/591316at33208.out --cpu 1 /mnt/f/phylo/WORMS/busco_analysis/busco_downloads/lineages/metazoa_odb10/hmms/591316at33208.hmm /mnt/f/phylo/WORMS/busco_analysis/metazoa_lineage_result/run_metazoa_odb10/metaeuk_output/initial_results/Platynereis_ref.eggnog_filter.nucl.fasta.modified.fas 
# Current dir:     /mnt/f/phylo/WORMS/busco_analysis
# Date:            Sun Mar 12 20:42:52 2023
# [ok]
