#                                                                                         --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                     accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#             ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
Pdum_DN66196_c0_g1_i3:171-1103    -            311 560566at33208        -            170   2.1e-40  136.0  14.1   1   3   2.9e-12   3.9e-10   37.5   3.8     1    36     1    36     1    39 0.94 -
Pdum_DN66196_c0_g1_i3:171-1103    -            311 560566at33208        -            170   2.1e-40  136.0  14.1   2   3   1.2e-05    0.0016   16.0   1.0    34    66    52    84    44   109 0.66 -
Pdum_DN66196_c0_g1_i3:171-1103    -            311 560566at33208        -            170   2.1e-40  136.0  14.1   3   3   8.9e-28   1.2e-25   88.0   0.0    77   160   186   277   173   293 0.86 -
Pdum_DN74808_c0_g1_i4:5648-7072   -            475 560566at33208        -            170   1.4e-13   48.8   0.1   1   3   0.00032     0.043   11.3   0.0    94   139    18    71    13    75 0.85 -
Pdum_DN74808_c0_g1_i4:5648-7072   -            475 560566at33208        -            170   1.4e-13   48.8   0.1   2   3   9.2e-06    0.0012   16.4   0.0    67   140    83   167    71   175 0.75 -
Pdum_DN74808_c0_g1_i4:5648-7072   -            475 560566at33208        -            170   1.4e-13   48.8   0.1   3   3   5.3e-06   0.00071   17.1   0.1    99   144   415   468   409   474 0.73 -
Pdum_DN87389_c0_g1_i2:1186-2469   -            428 560566at33208        -            170     6e-12   43.4   0.4   1   2   1.1e-06   0.00014   19.4   0.1    99   152    15    75    11    96 0.69 -
Pdum_DN87389_c0_g1_i2:1186-2469   -            428 560566at33208        -            170     6e-12   43.4   0.4   2   2   1.8e-07   2.4e-05   21.9   0.1    84   160    98   193    73   202 0.67 -
Pdum_DN84397_c0_g1_i2:2844-3935   -            364 560566at33208        -            170   1.5e-11   42.1   0.0   1   3   0.00029     0.039   11.5   0.0   118   154    50    89    17    95 0.81 -
Pdum_DN84397_c0_g1_i2:2844-3935   -            364 560566at33208        -            170   1.5e-11   42.1   0.0   2   3   0.00021     0.028   11.9   0.0    93   142   102   159    86   161 0.75 -
Pdum_DN84397_c0_g1_i2:2844-3935   -            364 560566at33208        -            170   1.5e-11   42.1   0.0   3   3   2.3e-05    0.0031   15.1   0.0    96   139   298   349   283   360 0.83 -
Pdum_DN76623_c1_g1_i7:3858-4985   -            376 560566at33208        -            170   6.2e-10   36.8   0.0   1   5       6.6   8.8e+02   -2.7   0.0    94   110    51    67    45    76 0.73 -
Pdum_DN76623_c1_g1_i7:3858-4985   -            376 560566at33208        -            170   6.2e-10   36.8   0.0   2   5   9.1e-06    0.0012   16.4   0.0   118   150    91   126    84   139 0.85 -
