#                                                                                        --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                    accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#            ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
Pdum_DN83663_c0_g1_i2:1838-2830  -            331 367596at33208        -            524   1.9e-72  242.6   0.1   1   1   2.8e-74   2.3e-72  242.3   0.1     1   297    15   331    15   331 0.82 -
Pdum_DN90808_c2_g1_i5:29-1042    -            338 367596at33208        -            524   3.5e-68  228.4   1.3   1   1   1.7e-69   1.4e-67  226.5   1.3     2   297     7   333     6   337 0.81 -
Pdum_DN83806_c0_g2_i5:2999-4324  -            442 367596at33208        -            524   1.9e-62  209.5   0.1   1   2   2.8e-31   2.2e-29  100.4   0.0     5   161    23   187    18   201 0.81 -
Pdum_DN83806_c0_g2_i5:2999-4324  -            442 367596at33208        -            524   1.9e-62  209.5   0.1   2   2   2.7e-33   2.2e-31  107.0   0.0   197   300   256   361   240   369 0.91 -
Pdum_DN70408_c1_g2_i1:827-2041   -            405 367596at33208        -            524     6e-44  148.5   0.2   1   2   3.1e-26   2.5e-24   83.8   0.0     3   161    19   189    17   228 0.78 -
Pdum_DN70408_c1_g2_i1:827-2041   -            405 367596at33208        -            524     6e-44  148.5   0.2   2   2   6.9e-20   5.6e-18   62.8   0.1   222   306   287   374   282   392 0.89 -
Pdum_DN81908_c1_g1_i2:745-1948   -            388 367596at33208        -            524   2.4e-42  143.2   1.2   1   2   2.1e-26   1.7e-24   84.3   0.8     3   179     6   180     4   197 0.79 -
Pdum_DN81908_c1_g1_i2:745-1948   -            388 367596at33208        -            524   2.4e-42  143.2   1.2   2   2   2.9e-18   2.3e-16   57.5   0.0   216   309   245   339   230   365 0.80 -
Pdum_DN70154_c0_g2_i7:1414-2820  -            469 367596at33208        -            524   1.6e-38  130.6   0.1   1   3   8.3e-13   6.7e-11   39.4   0.0     6    88    23   119    18   126 0.75 -
Pdum_DN70154_c0_g2_i7:1414-2820  -            469 367596at33208        -            524   1.6e-38  130.6   0.1   2   3   1.2e-06   9.5e-05   19.1   0.0    85   163   139   225   129   237 0.71 -
Pdum_DN70154_c0_g2_i7:1414-2820  -            469 367596at33208        -            524   1.6e-38  130.6   0.1   3   3   1.4e-21   1.1e-19   68.4   0.0   242   300   348   406   320   425 0.84 -
Pdum_DN84328_c0_g1_i2:1130-2086  -            319 367596at33208        -            524   5.4e-38  128.9   0.2   1   1   9.5e-40   7.6e-38  128.4   0.2   195   309    24   143    11   179 0.86 -
Pdum_DN76531_c2_g1_i1:1156-2466  -            437 367596at33208        -            524   4.9e-36  122.4   0.1   1   2   3.1e-18   2.5e-16   57.4   0.0     2   161    19   201    18   219 0.74 -
Pdum_DN76531_c2_g1_i1:1156-2466  -            437 367596at33208        -            524   4.9e-36  122.4   0.1   2   2   8.8e-20   7.1e-18   62.5   0.0   219   302   303   388   261   418 0.77 -
Pdum_DN66806_c0_g2_i2:1112-2254  -            381 367596at33208        -            524   2.3e-34  116.8   0.2   1   2   9.5e-16   7.7e-14   49.1   0.0    14   184     9   178     1   185 0.73 -
