#                                                                                        --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                    accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#            ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
Pdum_DN79135_c4_g1_i3:638-1687   -            350 486370at33208        -            285   6.9e-74  246.6  22.0   1   2   4.9e-55   7.1e-53  177.7  17.7    29   211     6   211     1   220 0.85 -
Pdum_DN79135_c4_g1_i3:638-1687   -            350 486370at33208        -            285   6.9e-74  246.6  22.0   2   2   4.4e-20   6.3e-18   63.0   0.1   206   284   233   337   215   338 0.73 -
Pdum_DN80592_c0_g1_i2:1463-1981  -            173 486370at33208        -            285     1e-18   65.6  14.9   1   1   8.2e-21   1.2e-18   65.4  14.9    72   191     6   127     1   156 0.87 -
Pdum_DN77951_c0_g1_i1:593-1054   -            154 486370at33208        -            285   4.5e-18   63.5   0.6   1   1   3.6e-20   5.1e-18   63.3   0.6    74   189     7   121     1   144 0.80 -
Pdum_DN79346_c1_g4_i1:216-761    -            182 486370at33208        -            285   4.7e-18   63.4  11.7   1   2   1.2e-15   1.7e-13   48.5   5.1    76   162     4    91     1   109 0.84 -
Pdum_DN79346_c1_g4_i1:216-761    -            182 486370at33208        -            285   4.7e-18   63.4  11.7   2   2   8.4e-07   0.00012   19.4   0.7   108   172   111   176   101   181 0.90 -
Pdum_DN92798_c6_g1_i1:1048-1296  -             83 486370at33208        -            285   7.7e-18   62.7   0.2   1   1   5.7e-20   8.2e-18   62.6   0.2    70   148     4    83     1    83 0.95 -
Pdum_DN92712_c2_g2_i2:836-1090   -             85 486370at33208        -            285     2e-16   58.0   1.9   1   1   1.5e-18   2.1e-16   58.0   1.9    75   153     2    76     1    85 0.91 -
Pdum_DN82924_c1_g1_i1:3179-3421  -             81 486370at33208        -            285   2.6e-16   57.7   3.3   1   1   2.1e-18   2.9e-16   57.5   3.3    68   137     3    77     1    79 0.92 -
Pdum_DN80256_c1_g1_i2:14-586     -            191 486370at33208        -            285   5.9e-16   56.5   0.6   1   1   5.8e-18   8.4e-16   56.0   0.6    75   175     2    99     1   129 0.81 -
Pdum_DN85545_c0_g1_i16:1293-2129 -            279 486370at33208        -            285   1.7e-15   55.0   1.4   1   1   1.9e-17   2.7e-15   54.4   1.4    70   204     2   133     1   146 0.78 -
Pdum_DN90306_c0_g1_i4:225-749    -            175 486370at33208        -            285   2.2e-15   54.6   3.2   1   1   1.8e-17   2.6e-15   54.4   3.2    68   172     1   102     1   129 0.90 -
Pdum_DN79716_c0_g3_i2:1731-2306  -            192 486370at33208        -            285   5.1e-15   53.4   7.5   1   2   3.5e-14     5e-12   43.6   8.3    69   203     2   148     1   153 0.76 -
Pdum_DN79716_c0_g3_i2:1731-2306  -            192 486370at33208        -            285   5.1e-15   53.4   7.5   2   2   0.00055     0.078   10.2   0.2    12    71   132   188   117   191 0.75 -
Pdum_DN63378_c0_g1_i1:875-1204   -            110 486370at33208        -            285   1.3e-14   52.1   0.9   1   1   9.9e-17   1.4e-14   52.0   0.9    75   169     1    92     1   102 0.88 -
Pdum_DN80592_c0_g1_i2:2132-2653  -            174 486370at33208        -            285   1.4e-14   52.0   4.1   1   2   9.4e-17   1.4e-14   52.0   4.1    71   173     1   100     1   117 0.86 -
Pdum_DN80592_c0_g1_i2:2132-2653  -            174 486370at33208        -            285   1.4e-14   52.0   4.1   2   2      0.32        45    1.1   0.5   119   164   125   171   106   174 0.81 -
Pdum_DN80964_c3_g1_i8:2158-2436  -             93 486370at33208        -            285   1.7e-13   48.4   0.7   1   1   1.3e-15   1.8e-13   48.3   0.7    74   161     2    93     1    93 0.87 -
Pdum_DN92170_c9_g1_i1:3736-4188  -            151 486370at33208        -            285   2.6e-13   47.9   0.3   1   1     2e-15   2.8e-13   47.7   0.3    75   174     2   102     1   135 0.93 -
Pdum_DN87466_c0_g1_i2:210-479    -             90 486370at33208        -            285   1.4e-12   45.5   5.4   1   1   1.1e-14   1.5e-12   45.3   5.4    72   162     2    89     1    90 0.90 -
Pdum_DN70047_c0_g1_i4:745-996    -             84 486370at33208        -            285   1.4e-11   42.2   0.5   1   1   1.2e-13   1.7e-11   41.8   0.5    74   146     2    83     1    84 0.86 -
Pdum_DN80964_c3_g1_i8:1603-1869  -             89 486370at33208        -            285   1.5e-11   42.1   1.3   1   1   1.2e-13   1.7e-11   41.9   1.3    76   159     1    81     1    86 0.89 -
Pdum_DN73469_c2_g1_i1:2791-3960  -            390 486370at33208        -            285   4.3e-11   40.6   9.4   1   1   4.6e-13   6.6e-11   40.0   9.4    65   178    41   162    28   189 0.78 -
Pdum_DN80736_c1_g1_i6:1170-1697  -            176 486370at33208        -            285     5e-09   33.8   0.0   1   1     5e-11   7.2e-09   33.3   0.0    75   161     2    85     1   112 0.88 -
Pdum_DN89227_c2_g1_i9:732-1865   -            378 486370at33208        -            285     1e-08   32.8   0.1   1   1   1.2e-10   1.7e-08   32.1   0.1    77   182     4   106     3   126 0.88 -
Pdum_DN82070_c0_g1_i12:270-512   -             81 486370at33208        -            285   7.7e-07   26.6   0.5   1   1     7e-09     1e-06   26.2   0.5    64   144     6    81     4    81 0.89 -
Pdum_DN86506_c1_g1_i1:254-595    -            114 486370at33208        -            285   1.5e-06   25.7   2.4   1   1   1.2e-08   1.7e-06   25.5   2.4    76   170     3   108     1   114 0.76 -
Pdum_DN83661_c2_g1_i6:1910-2962  -            351 486370at33208        -            285   5.8e-05   20.4   1.7   1   1   1.1e-06   0.00016   19.0   1.7    75   184     1   125     1   149 0.68 -
Pdum_DN88232_c2_g1_i2:419-2920   -            834 486370at33208        -            285   0.00016   19.0  15.7   1   3   3.4e-06   0.00049   17.4   2.8    62   203   220   362   196   378 0.79 -
Pdum_DN88232_c2_g1_i2:419-2920   -            834 486370at33208        -            285   0.00016   19.0  15.7   2   3     0.004      0.58    7.3   0.3    76   103   487   514   418   576 0.86 -
Pdum_DN88232_c2_g1_i2:419-2920   -            834 486370at33208        -            285   0.00016   19.0  15.7   3   3      0.17        24    2.0   0.7   116   183   659   726   650   736 0.83 -
Pdum_DN79052_c1_g1_i3:3151-4167  -            339 486370at33208        -            285    0.0007   16.9   4.3   1   3    0.0015      0.21    8.8   0.1    91   178     7   101     2   108 0.79 -
Pdum_DN79052_c1_g1_i3:3151-4167  -            339 486370at33208        -            285    0.0007   16.9   4.3   2   3    0.0022      0.31    8.2   0.6    77   177   171   280   159   287 0.77 -
Pdum_DN79052_c1_g1_i3:3151-4167  -            339 486370at33208        -            285    0.0007   16.9   4.3   3   3       1.2   1.8e+02   -0.9   0.0   119   143   288   312   275   318 0.72 -
Pdum_DN80015_c0_g1_i5:206-6570   -           1014 486370at33208        -            285    0.0098   13.1   0.1   1   3      0.23        32    1.6   0.1    69   141    73   141    63   152 0.70 -
Pdum_DN80015_c0_g1_i5:206-6570   -           1014 486370at33208        -            285    0.0098   13.1   0.1   2   3      0.29        42    1.2   1.0    74   157   214   293   209   330 0.81 -
Pdum_DN80015_c0_g1_i5:206-6570   -           1014 486370at33208        -            285    0.0098   13.1   0.1   3   3   6.8e-05    0.0098   13.1   0.1    69   155   379   461   359   487 0.87 -
Pdum_DN77463_c0_g1_i2:1142-1390  -             83 486370at33208        -            285     0.017   12.3   0.0   1   1   0.00012     0.017   12.3   0.0    88   142     6    56     1    80 0.81 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /mnt/f/phylo/WORMS/busco_analysis/busco_downloads/lineages/metazoa_odb10/hmms/486370at33208.hmm
# Target file:     /mnt/f/phylo/WORMS/busco_analysis/metazoa_lineage_result/run_metazoa_odb10/metaeuk_output/initial_results/Platynereis_ref.eggnog_filter.nucl.fasta.modified.fas
