#                                                                                        --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                    accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#            ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
Pdum_DN92308_c1_g1_i1:1022-2005  -            328 534808at33208        -            283  3.6e-125  414.6   4.9   1   1  1.1e-125  5.3e-124  410.8   4.9     7   283    28   323    24   323 0.94 -
Pdum_DN92401_c6_g1_i5:1386-2045  -            220 534808at33208        -            283   3.8e-49  165.1   1.3   1   1     9e-51   4.4e-49  164.9   1.3     8   216     2   219     1   220 0.94 -
Pdum_DN78841_c0_g1_i2:17-766     -            250 534808at33208        -            283   8.7e-43  144.3   0.4   1   1   5.1e-43   2.5e-41  139.5   0.4     7   219    17   246    13   250 0.85 -
Pdum_DN89943_c4_g1_i3:2258-2965  -            236 534808at33208        -            283   2.7e-41  139.4   0.5   1   1   2.8e-42   1.3e-40  137.1   0.5     8   198     4   207     2   235 0.85 -
Pdum_DN89943_c4_g1_i3:552-1124   -            191 534808at33208        -            283   7.4e-38  128.1   0.1   1   1     7e-39   3.4e-37  125.9   0.1     7   179     6   191     4   191 0.89 -
Pdum_DN77857_c0_g2_i1:498-1319   -            274 534808at33208        -            283   1.1e-37  127.6   0.0   1   1   3.6e-39   1.7e-37  126.9   0.0     7   245    19   266    17   272 0.89 -
Pdum_DN67580_c0_g1_i1:336-890    -            185 534808at33208        -            283   5.4e-34  115.4   0.2   1   1   1.3e-35   6.6e-34  115.2   0.2     7   177    11   183     9   185 0.92 -
Pdum_DN70914_c0_g2_i3:84-809     -            242 534808at33208        -            283   1.4e-33  114.1   0.3   1   1   3.6e-35   1.8e-33  113.7   0.3     7   185     4   197     1   214 0.87 -
Pdum_DN84321_c0_g2_i2:338-940    -            201 534808at33208        -            283     5e-32  109.0   3.5   1   1   1.6e-33   7.8e-32  108.3   3.5     7   168    28   198    23   201 0.86 -
Pdum_DN67840_c2_g1_i3:188-898    -            237 534808at33208        -            283   6.3e-32  108.6   1.6   1   1   1.5e-33   7.4e-32  108.4   1.6    12   218     3   218     1   234 0.90 -
Pdum_DN77281_c0_g1_i6:757-1398   -            214 534808at33208        -            283   7.3e-32  108.4   2.3   1   1   1.9e-33   9.1e-32  108.1   2.3    20   215     1   202     1   208 0.90 -
Pdum_DN64810_c0_g1_i1:99-830     -            244 534808at33208        -            283   1.7e-31  107.2   0.3   1   1   4.7e-33   2.3e-31  106.8   0.3     9   219     6   229     2   239 0.87 -
Pdum_DN73939_c0_g2_i3:129-911    -            261 534808at33208        -            283   3.9e-31  106.0   0.2   1   1   1.5e-32   7.2e-31  105.2   0.2     4   190     6   203     3   246 0.86 -
Pdum_DN82607_c0_g1_i6:976-1548   -            191 534808at33208        -            283   2.2e-30  103.6   0.2   1   1   5.6e-32   2.8e-30  103.3   0.2    10   187     2   191     1   191 0.89 -
Pdum_DN78983_c0_g1_i5:505-1242   -            246 534808at33208        -            283   1.3e-29  101.0   0.0   1   1   5.5e-31   2.7e-29  100.0   0.0    11   186     2   188     1   210 0.88 -
Pdum_DN78369_c0_g1_i3:317-1069   -            251 534808at33208        -            283   4.6e-29   99.3   0.2   1   1   1.2e-30   6.1e-29   98.8   0.2     8   188     5   199     2   235 0.79 -
Pdum_DN28181_c0_g1_i1:71-796     -            242 534808at33208        -            283   7.5e-29   98.6   0.0   1   1   1.9e-30   9.4e-29   98.2   0.0     7   185     4   197     1   222 0.86 -
Pdum_DN85850_c2_g2_i13:324-923   -            200 534808at33208        -            283   3.2e-28   96.5   1.3   1   1   1.3e-29   6.2e-28   95.5   1.3     6   184    11   200     7   200 0.87 -
Pdum_DN68741_c0_g1_i1:265-993    -            243 534808at33208        -            283   1.7e-27   94.1   1.9   1   1   7.2e-29   3.5e-27   93.1   2.0     8   217     2   222     1   227 0.87 -
Pdum_DN77923_c1_g1_i3:141-722    -            194 534808at33208        -            283   2.6e-27   93.5   2.0   1   1   9.3e-29   4.6e-27   92.7   2.0     7   186     1   194     1   194 0.87 -
Pdum_DN77966_c0_g1_i16:314-1057  -            248 534808at33208        -            283     3e-27   93.3   1.4   1   1   2.3e-28   1.1e-26   91.4   1.4    10   227     1   237     1   245 0.84 -
