#                                                                                        --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                    accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#            ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
Pdum_DN82629_c0_g1_i4:473-2515   -            681 177718at33208        -            400  1.7e-171  568.2   0.1   1   1  8.8e-173  2.7e-171  567.5   0.1     3   399   190   654   188   655 0.89 -
Pdum_DN83588_c0_g2_i13:1452-2396 -            315 177718at33208        -            400   7.2e-20   68.9   0.6   1   4   0.00017    0.0053   13.4   0.0    16    53    80   118    71   123 0.83 -
Pdum_DN83588_c0_g2_i13:1452-2396 -            315 177718at33208        -            400   7.2e-20   68.9   0.6   2   4     0.013       0.4    7.2   0.0   158   190   125   157   120   168 0.65 -
Pdum_DN83588_c0_g2_i13:1452-2396 -            315 177718at33208        -            400   7.2e-20   68.9   0.6   3   4      0.51        16    1.9   0.0    35    52   200   217   183   238 0.61 -
Pdum_DN83588_c0_g2_i13:1452-2396 -            315 177718at33208        -            400   7.2e-20   68.9   0.6   4   4   1.7e-08   5.3e-07   26.6   0.0   117   188   240   314   229   315 0.84 -
Pdum_DN83588_c0_g2_i13:1293-2279 -            329 177718at33208        -            400   6.3e-18   62.6   0.6   1   4   5.6e-06   0.00017   18.3   0.2   162   225     5    78     1    80 0.74 -
Pdum_DN83588_c0_g2_i13:1293-2279 -            329 177718at33208        -            400   6.3e-18   62.6   0.6   2   4     0.012      0.39    7.3   0.0   158   190    86   118    80   130 0.63 -
Pdum_DN83588_c0_g2_i13:1293-2279 -            329 177718at33208        -            400   6.3e-18   62.6   0.6   3   4      0.51        16    2.0   0.0    35    52   161   178   144   202 0.62 -
Pdum_DN83588_c0_g2_i13:1293-2279 -            329 177718at33208        -            400   6.3e-18   62.6   0.6   4   4   8.3e-09   2.6e-07   27.6   0.0   117   189   201   276   192   295 0.82 -
Pdum_DN74150_c0_g1_i3:157-2955   -            933 177718at33208        -            400     3e-17   60.3  10.7   1   8       2.5        76   -0.3   0.0   145   190    49    95    40   101 0.76 -
Pdum_DN74150_c0_g1_i3:157-2955   -            933 177718at33208        -            400     3e-17   60.3  10.7   2   8   3.7e-05    0.0011   15.6   0.1    13    49   100   136    96   142 0.87 -
