#                                                                                        --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                    accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#            ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
Pdum_DN90517_c4_g2_i3:211-1731   -            507 279631at33208        -            584    1e-148  494.6  15.0   1   2  7.2e-146    2e-144  480.4  10.3   210   539     1   394     1   440 0.84 -
Pdum_DN90517_c4_g2_i3:211-1731   -            507 279631at33208        -            584    1e-148  494.6  15.0   2   2    0.0033      0.09    9.3   0.1   550   584   457   505   452   505 0.72 -
Pdum_DN90517_c4_g1_i5:2-985      -            328 279631at33208        -            584   7.7e-49  164.7   2.8   1   3   1.4e-17   3.9e-16   56.7   0.1     2    94     5   113     4   122 0.79 -
Pdum_DN90517_c4_g1_i5:2-985      -            328 279631at33208        -            584   7.7e-49  164.7   2.8   2   3   1.1e-20   3.1e-19   67.0   0.1    79   171   126   242    97   258 0.72 -
Pdum_DN90517_c4_g1_i5:2-985      -            328 279631at33208        -            584   7.7e-49  164.7   2.8   3   3     9e-13   2.5e-11   40.9   0.1   175   216   278   328   253   328 0.81 -
Pdum_DN77965_c1_g1_i1:1646-2635  -            330 279631at33208        -            584   2.3e-33  113.6   4.6   1   4   6.9e-10   1.9e-08   31.4   0.1   135   222     5    88     2    91 0.89 -
Pdum_DN77965_c1_g1_i1:1646-2635  -            330 279631at33208        -            584   2.3e-33  113.6   4.6   2   4   3.7e-14     1e-12   45.5   0.7   135   224    94   179    87   180 0.88 -
Pdum_DN77965_c1_g1_i1:1646-2635  -            330 279631at33208        -            584   2.3e-33  113.6   4.6   3   4   4.9e-05    0.0013   15.3   0.1   447   486   178   217   174   241 0.89 -
Pdum_DN77965_c1_g1_i1:1646-2635  -            330 279631at33208        -            584   2.3e-33  113.6   4.6   4   4     5e-07   1.4e-05   21.9   0.0   136   220   241   329   234   330 0.79 -
Pdum_DN83588_c0_g2_i13:1452-2396 -            315 279631at33208        -            584   1.1e-32  111.4   0.0   1   5   2.3e-08   6.4e-07   26.3   0.0   153   228    10    80     2    82 0.86 -
Pdum_DN83588_c0_g2_i13:1452-2396 -            315 279631at33208        -            584   1.1e-32  111.4   0.0   2   5   5.3e-08   1.5e-06   25.1   0.0   455   533    39   117    38   123 0.90 -
Pdum_DN83588_c0_g2_i13:1452-2396 -            315 279631at33208        -            584   1.1e-32  111.4   0.0   3   5   2.3e-06   6.3e-05   19.7   0.0   137   214   123   196   117   198 0.90 -
Pdum_DN83588_c0_g2_i13:1452-2396 -            315 279631at33208        -            584   1.1e-32  111.4   0.0   4   5   2.1e-10   5.8e-09   33.0   0.0   153   222   197   276   188   282 0.83 -
Pdum_DN83588_c0_g2_i13:1452-2396 -            315 279631at33208        -            584   1.1e-32  111.4   0.0   5   5   2.8e-06   7.6e-05   19.4   0.0   496   529   281   314   277   315 0.92 -
Pdum_DN80927_c0_g1_i1:489-1964   -            492 279631at33208        -            584   7.3e-31  105.4   1.6   1   4   7.8e-05    0.0021   14.7   0.0   183   222   141   180   126   188 0.81 -
Pdum_DN80927_c0_g1_i1:489-1964   -            492 279631at33208        -            584   7.3e-31  105.4   1.6   2   4   1.6e-09   4.2e-08   30.2   0.0   144   227   206   281   198   286 0.91 -
Pdum_DN80927_c0_g1_i1:489-1964   -            492 279631at33208        -            584   7.3e-31  105.4   1.6   3   4   2.4e-08   6.6e-07   26.3   0.1   147   223   292   360   281   367 0.86 -
Pdum_DN80927_c0_g1_i1:489-1964   -            492 279631at33208        -            584   7.3e-31  105.4   1.6   4   4   3.1e-09   8.4e-08   29.2   0.0   152   225   389   455   383   464 0.88 -
Pdum_DN87680_c1_g3_i1:3327-4124  -            266 279631at33208        -            584   2.4e-30  103.6   9.4   1   5     0.003     0.082    9.4   0.0   186   222     2    38     1    45 0.88 -
Pdum_DN87680_c1_g3_i1:3327-4124  -            266 279631at33208        -            584   2.4e-30  103.6   9.4   2   5   2.4e-06   6.7e-05   19.6   0.1   265   297    43    74    40    75 0.87 -
Pdum_DN87680_c1_g3_i1:3327-4124  -            266 279631at33208        -            584   2.4e-30  103.6   9.4   3   5     5e-07   1.4e-05   21.9   0.1   439   489    71   121    70   127 0.93 -
Pdum_DN87680_c1_g3_i1:3327-4124  -            266 279631at33208        -            584   2.4e-30  103.6   9.4   4   5   5.5e-10   1.5e-08   31.7   0.3   135   201   126   185   119   192 0.83 -
Pdum_DN87680_c1_g3_i1:3327-4124  -            266 279631at33208        -            584   2.4e-30  103.6   9.4   5   5   4.4e-08   1.2e-06   25.4   0.1   156   219   209   265   204   266 0.51 -
Pdum_DN83588_c0_g2_i13:1293-2279 -            329 279631at33208        -            584     9e-30  101.8   0.0   1   4   1.3e-07   3.6e-06   23.8   0.1   457   533     2    78     1    84 0.90 -
Pdum_DN83588_c0_g2_i13:1293-2279 -            329 279631at33208        -            584     9e-30  101.8   0.0   2   4   2.5e-06   6.8e-05   19.6   0.0   137   214    84   157    78   159 0.90 -
Pdum_DN83588_c0_g2_i13:1293-2279 -            329 279631at33208        -            584     9e-30  101.8   0.0   3   4   2.3e-10   6.3e-09   32.9   0.0   153   222   158   237   149   243 0.83 -
Pdum_DN83588_c0_g2_i13:1293-2279 -            329 279631at33208        -            584     9e-30  101.8   0.0   4   4   9.6e-07   2.6e-05   21.0   0.0   496   532   242   278   238   312 0.83 -
Pdum_DN78086_c1_g1_i5:2830-3705  -            292 279631at33208        -            584   2.2e-29  100.5   0.8   1   4   0.00012    0.0033   14.1   0.0   454   529     2    77     1    79 0.87 -
Pdum_DN78086_c1_g1_i5:2830-3705  -            292 279631at33208        -            584   2.2e-29  100.5   0.8   2   4     1e-12   2.8e-11   40.7   0.9   408   529    88   203    82   211 0.91 -
Pdum_DN78086_c1_g1_i5:2830-3705  -            292 279631at33208        -            584   2.2e-29  100.5   0.8   3   4   1.2e-06   3.4e-05   20.6   0.0   265   303   212   249   208   254 0.89 -
Pdum_DN78086_c1_g1_i5:2830-3705  -            292 279631at33208        -            584   2.2e-29  100.5   0.8   4   4   8.2e-06   0.00022   17.9   0.0   182   222   251   291   245   292 0.89 -
Pdum_DN88256_c0_g1_i4:512-2926   -            805 279631at33208        -            584   4.5e-29   99.5  22.7   1   4   1.9e-09   5.3e-08   29.9   7.1    52   223    46   218    39   231 0.74 -
Pdum_DN88256_c0_g1_i4:512-2926   -            805 279631at33208        -            584   4.5e-29   99.5  22.7   2   4   2.4e-12   6.6e-11   39.5   1.2    76   218   306   457   291   465 0.80 -
