#                                                                                        --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                    accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#            ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
Pdum_DN76285_c1_g1_i1:1766-3214  -            483 510174at33208        -            274   6.9e-84  279.4  11.1   1   3   1.3e-61   5.6e-59  197.7   2.8    33   183     1   157     1   165 0.80 -
Pdum_DN76285_c1_g1_i1:1766-3214  -            483 510174at33208        -            274   6.9e-84  279.4  11.1   2   3   1.6e-24     7e-22   76.1   1.2   139   251   150   267   135   267 0.78 -
Pdum_DN76285_c1_g1_i1:1766-3214  -            483 510174at33208        -            274   6.9e-84  279.4  11.1   3   3   5.9e-06    0.0026   15.1   0.1   225   263   261   301   257   311 0.81 -
Pdum_DN83065_c0_g1_i2:3094-3459  -            122 510174at33208        -            274     2e-40  136.9   0.2   1   1   5.2e-43   2.3e-40  136.7   0.2     9   115    13   121     8   122 0.93 -
Pdum_DN89831_c3_g1_i5:4599-4853  -             85 510174at33208        -            274   1.7e-26   91.2   0.1   1   1   4.2e-29   1.9e-26   91.1   0.1     1    85     1    85     1    85 0.98 -
Pdum_DN92419_c2_g3_i3:1105-1353  -             83 510174at33208        -            274   2.2e-24   84.3   0.2   1   1     5e-27   2.2e-24   84.3   0.2    16    90     7    81     1    83 0.90 -
Pdum_DN92744_c10_g1_i4:7645-7983 -            113 510174at33208        -            274   1.1e-22   78.7   0.1   1   1   2.6e-25   1.2e-22   78.6   0.1    10    90     2    82     1   107 0.93 -
Pdum_DN91965_c2_g1_i2:2693-2941  -             83 510174at33208        -            274   3.3e-21   73.9   0.2   1   1   7.5e-24   3.3e-21   73.9   0.2     8    81     3    76     1    83 0.88 -
Pdum_DN90614_c4_g1_i5:3638-3895  -             86 510174at33208        -            274   1.2e-16   58.9   0.5   1   1   2.9e-19   1.3e-16   58.8   0.5    10    89     2    83     1    86 0.93 -
Pdum_DN92805_c9_g1_i1:3971-4198  -             76 510174at33208        -            274   1.8e-12   45.2   0.1   1   1   4.2e-15   1.9e-12   45.2   0.1     8    83     1    75     1    76 0.93 -
Pdum_DN65426_c0_g1_i3:141-548    -            136 510174at33208        -            274    0.0072   13.7   0.1   1   1   2.1e-05    0.0092   13.4   0.1   201   259    33    91    26    98 0.87 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /mnt/f/phylo/WORMS/busco_analysis/busco_downloads/lineages/metazoa_odb10/hmms/510174at33208.hmm
# Target file:     /mnt/f/phylo/WORMS/busco_analysis/metazoa_lineage_result/run_metazoa_odb10/metaeuk_output/initial_results/Platynereis_ref.eggnog_filter.nucl.fasta.modified.fas
# Option settings: hmmsearch --domtblout /mnt/f/phylo/WORMS/busco_analysis/metazoa_lineage_result/run_metazoa_odb10/hmmer_output/initial_run_results/510174at33208.out --cpu 1 /mnt/f/phylo/WORMS/busco_analysis/busco_downloads/lineages/metazoa_odb10/hmms/510174at33208.hmm /mnt/f/phylo/WORMS/busco_analysis/metazoa_lineage_result/run_metazoa_odb10/metaeuk_output/initial_results/Platynereis_ref.eggnog_filter.nucl.fasta.modified.fas 
# Current dir:     /mnt/f/phylo/WORMS/busco_analysis
# Date:            Sun Mar 12 20:42:37 2023
# [ok]
