Pdum_new_ref_rnabloom.transcripts.renamed:
avg=2969.53 
1096	144
1975	103
2262	99
3126	74
532	271
2284	106
3925	75
6485	29
1174	123
3948	66
2389	87
2056	111
1203	140
1683	136
1287	216
1300	148
1324	155
636	212
645	189
902	176
1305	134
1437	157
1236	136
1862	103
1226	148
1494	107
1460	106
3304	101
1448	101
1297	139
892	206
1726	116
1455	110
865	129
583	190
2433	96
2099	112
411	285
543	219
3336	79
1024	179
9669	6
7169	40
531	225
1108	121
7690	17
479	263
8032	13
1026	145
1318	138
2007	117
888	147
3621	63
2594	103
1481	129
1279	133
1237	164
1534	123
9144	7
2095	109
2358	116
2214	106
1313	149
473	246
1789	112
1314	126
1333	121
997	162
2370	125
923	135
5935	63
1781	111
891	144
1751	105
1063	113
638	201
968	144
656	206
3783	48
2738	144
1338	151
423	283
3788	68
884	202
456	291
618	194
1496	135
1256	156
870	178
1147	147
412	344
5001	59
781	180
1153	123
1276	143
1579	135
603	195
1272	131
1098	147
1173	148
1807	131
675	169
2268	129
2176	105
1887	136
708	181
717	150
782	178
1315	133
1291	133
2528	107
1553	144
488	284
562	231
4547	81
1409	140
1880	158
760	169
668	167
1088	144
750	172
1516	106
725	181
833	167
966	153
3167	97
468	298
6015	37
1322	155
476	247
7714	22
9958	9
592	197
2239	131
3591	62
1261	146
573	220
1368	152
535	230
948	131
3253	82
462	260
2505	103
3468	86
450	270
808	155
689	214
799	182
1520	123
658	182
478	267
789	162
5678	36
3533	86
1107	136
1351	136
1074	137
1971	137
494	241
1392	120
1028	142
867	158
1489	119
442	292
1312	143
427	302
984	153
905	175
1591	141
1078	128
511	246
516	260
1347	109
2457	83
2488	103
947	160
2700	78
7526	29
564	236
2294	107
615	193
1321	128
459	258
910	172
1841	132
681	200
557	208
1152	144
680	202
2133	109
585	184
778	165
554	233
1983	134
1652	141
1605	115
1820	132
602	223
5273	37
2943	80
464	263
4388	47
1972	140
1715	104
2690	79
3251	170
822	170
748	133
397	349
1487	101
2749	76
3085	90
630	194
976	149
633	203
622	229
624	206
4416	56
4270	59
1352	132
606	222
2845	99
3650	83
1978	115
1233	120
394	332
653	190
3342	92
1282	145
3284	65
1788	147
1861	143
2307	120
1167	163
7215	22
672	162
661	200
2363	97
1080	110
1053	131
447	278
2059	131
1730	123
2058	99
1094	184
1311	114
332	396
578	229
3208	67
1533	169
252	623
1740	131
2090	133
1787	151
5206	45
5035	49
1467	140
1176	103
1135	167
1353	115
13370	5
792	162
292	516
1813	125
5488	40
1848	123
2347	130
1569	117
904	187
932	154
949	148
794	157
898	175
1058	153
972	163
8858	13
5490	20
3537	56
200	811
1292	140
3274	80
1810	99
1756	144
288	511
254	640
419	346
3469	88
404	323
1319	140
873	160
883	149
1068	114
1260	125
255	615
1127	152
1623	137
1234	158
2589	148
3155	63
3464	82
2201	109
2780	93
2018	100
3705	73
2473	100
2415	117
2213	128
4358	57
13683	5
6994	30
2311	103
3919	103
5020	59
714	159
2401	95
5722	35
1020	153
5592	37
3500	84
3599	46
3295	90
2649	85
15106	40
3056	87
1076	143
4094	71
5066	73
853	172
2537	101
2689	96
897	160
19141	15
13373	1
4543	102
10415	8
5344	32
523	254
1414	140
4178	56
1071	139
4509	50
890	181
4556	88
3872	65
3118	90
3417	68
6700	42
3492	85
2562	95
4421	55
1966	123
4634	56
3508	62
3509	69
6029	40
1616	121
1957	132
4544	64
2870	87
5626	23
8052	9
2079	137
9697	3
6657	27
1303	179
5435	30
1544	133
5131	42
3778	61
1140	146
5936	38
2022	108
3993	69
2719	127
504	269
2220	115
1612	141
1592	118
1424	141
4789	33
17061	46
8198	13
8638	30
4038	61
5454	68
1219	115
2467	103
2636	83
586	208
4222	74
2350	140
446	300
3938	78
2895	101
2084	127
3592	98
16953	7
5240	61
3025	93
1658	114
783	158
2696	126
3423	60
2551	77
9149	6
6967	39
1812	98
4533	57
2534	86
4107	70
3765	90
2246	103
4131	48
2057	105
866	175
1124	166
1039	139
2432	80
1915	142
1317	139
985	166
1923	134
1587	152
2312	114
2171	110
2982	67
2609	109
3458	79
1356	136
489	265
1491	136
1038	134
2516	92
2799	90
664	188
2654	90
591	228
3006	77
2425	62
2773	103
466	270
3560	73
1634	124
3514	58
2326	124
1367	155
1025	134
4912	25
2197	109
1575	108
5822	86
813	162
2384	121
2503	87
1433	140
1067	149
4243	76
732	180
4239	54
2114	136
1778	126
2523	86
1189	137
847	141
1265	156
2252	103
2364	87
1462	139
3122	76
2225	121
1615	128
4548	54
3182	86
1693	120
4453	43
4025	90
2956	93
1177	128
2764	81
2999	65
1686	155
2107	125
5564	38
5305	56
10644	7
663	164
5447	65
5848	55
1767	115
1393	136
4059	50
961	145
2153	95
1286	165
1677	127
1114	140
1310	135
1797	144
1426	135
1294	143
7219	28
2281	114
1909	114
6544	27
2366	126
2862	80
6863	21
1290	118
2126	89
4197	106
939	155
1252	131
848	165
1596	116
2131	111
1536	115
1621	121
3082	94
4723	77
1273	137
3617	56
886	137
2918	98
1373	181
2063	109
6206	31
4784	45
6009	36
3077	79
4769	56
4882	87
2356	131
3140	92
869	167
805	150
1713	202
2702	109
2049	112
970	160
1709	119
4689	41
690	197
1913	136
2045	111
2521	127
4326	40
1769	127
3995	85
3660	95
2119	100
1637	109
819	168
5161	43
1673	125
1430	132
5311	38
1255	126
727	205
1580	113
5119	62
2477	89
2921	97
1746	134
3066	78
1757	127
3405	95
400	339
5471	46
1400	148
483	263
3853	95
874	175
3101	95
1042	164
4303	52
6568	44
1023	125
1727	115
12144	3
2468	105
1050	123
1285	173
5947	99
4049	66
4571	70
1447	114
8333	38
3069	114
1129	136
1201	302
2955	74
2224	135
3512	87
1774	130
3031	63
1866	109
7672	19
1839	149
3307	85
2592	116
3693	56
1386	117
1461	135
3406	90
924	128
2653	92
967	165
1563	141
1691	105
1538	113
7518	15
2652	129
1925	110
893	144
3290	107
3952	78
2601	119
936	177
914	172
3012	64
2304	125
1144	167
2182	92
6157	49
1771	137
3161	101
402	326
2569	90
712	185
3980	55
1611	184
3282	80
1763	145
766	160
2303	106
812	151
1262	115
493	257
8612	14
8951	22
2121	84
3704	46
4443	62
2517	86
1327	139
4982	42
1694	103
10133	18
4008	90
1918	177
2627	78
787	164
5034	54
1750	114
2699	85
6207	31
1665	158
2414	77
454	260
3322	62
1892	135
4568	59
3863	60
4140	51
5301	47
10072	6
2576	103
3937	57
929	168
2591	98
772	172
857	140
1518	140
7852	30
7330	23
3335	79
5302	26
5926	51
6916	16
3449	62
6980	19
1266	136
1280	142
6363	33
4972	50
1825	128
3248	121
4146	86
1747	103
876	154
1301	158
2775	88
296	499
3756	59
2116	92
1707	148
1380	129
3797	47
2484	83
2289	162
2747	92
2756	57
3176	92
6443	29
4153	67
625	187
2638	103
3498	71
3843	62
1817	115
295	512
1384	125
671	181
2287	109
2367	93
889	163
752	169
506	280
7162	15
1463	100
2556	100
2170	113
5915	63
5464	131
3475	72
1299	162
4144	66
3450	60
3386	100
1719	116
1838	105
2479	98
7066	59
3353	90
6728	26
3345	61
2192	70
10135	15
11716	9
2798	85
3881	45
3444	122
490	227
6213	36
1477	141
4630	56
7823	31
2849	89
1659	120
648	207
2615	101
5919	34
2784	70
5599	47
1015	153
6503	58
1046	138
6550	21
4001	55
1040	153
1125	179
3313	103
6897	25
3187	55
1045	159
529	221
2308	98
6888	16
2899	117
4113	50
2008	118
1268	157
2795	103
1947	123
6693	34
4396	58
2421	104
945	130
1250	127
6464	21
2343	117
2957	93
11599	10
6691	23
2089	101
2314	125
1213	161
2150	109
5122	39
4436	38
2000	127
1495	142
3174	79
601	211
1218	146
2621	94
3487	57
2583	88
1916	125
1157	136
2245	129
2392	116
549	207
3971	56
3383	62
1532	158
2319	111
2237	105
662	180
3287	85
2917	91
3197	69
1375	155
472	272
1441	102
2012	148
