Pdum_new_ref.Trinity.renamed.long:
avg=1243.53 
258	1254
212	1433
682	324
205	1458
298	1114
211	1414
504	419
248	1436
267	1216
533	368
374	722
293	1164
243	1367
328	855
268	1252
302	1057
229	1445
216	1442
541	430
269	1272
275	1151
227	1402
338	869
253	1326
432	588
359	829
320	1008
296	1114
220	1399
213	1425
452	577
287	1150
232	1440
271	1247
230	1457
295	1144
264	1263
353	812
324	921
234	1398
423	618
221	1428
371	774
411	693
306	1055
607	365
283	1138
254	1285
207	1437
351	821
309	960
368	789
203	1435
290	1163
240	1417
343	892
453	568
276	1335
323	914
316	1052
354	850
245	1309
202	1499
238	1428
255	1310
461	570
378	791
209	1481
428	608
273	1172
373	763
282	1141
457	544
355	838
733	293
379	705
270	1253
345	872
226	1439
437	588
242	1449
244	1374
336	942
321	951
318	972
210	1444
426	583
263	1238
300	1128
218	1389
325	933
228	1364
421	589
299	1147
222	1440
365	746
420	611
265	1276
409	671
314	1059
331	921
339	967
350	835
266	1253
204	1435
292	1190
261	1264
235	1453
340	891
241	1432
395	663
251	1365
493	499
231	1386
252	1327
360	798
475	524
313	1040
341	907
366	750
912	196
477	490
363	763
215	1384
214	1388
279	1161
357	818
307	1007
260	1303
310	998
417	605
349	875
236	1337
223	1490
281	1185
347	826
654	325
327	914
250	1285
224	1446
390	723
277	1162
217	1407
311	983
356	834
280	1243
1053	197
278	1241
284	1213
513	455
469	527
330	979
201	1450
206	1410
448	549
219	1453
256	1322
451	583
386	755
301	1024
348	846
450	624
483	504
272	1187
517	432
389	683
233	1395
387	680
342	888
237	1413
370	741
526	419
288	1089
1894	74
1782	92
1192	163
1883	97
1186	170
1771	102
1080	177
1139	188
617	347
4068	25
524	434
397	684
506	442
1320	132
289	1098
332	855
579	350
1205	168
396	720
476	465
376	754
364	775
520	492
383	715
415	633
1476	140
642	367
692	326
722	255
488	468
789	266
3976	19
1313	139
899	201
939	220
294	1112
335	949
755	276
414	641
3295	28
317	1002
964	216
534	435
612	319
727	279
392	688
3471	22
3681	19
446	587
1172	168
