1_0	1_0	100.000	416	0	0	1	416	1	416	0.0	845
1_0	1_27	100.000	255	0	0	21	275	1	255	0.0	521
1_0	1_185	76.667	60	14	0	187	246	48	107	7.47e-31	107
1_0	1_169	73.333	60	16	0	187	246	3	62	6.93e-29	100
1_0	1_187	74.576	59	15	0	189	247	1	59	7.62e-29	100
1_0	1_175	68.852	61	19	0	187	247	1	61	4.39e-28	98.6
1_0	1_162	66.102	59	20	0	189	247	1	59	2.16e-27	96.7
1_0	1_125	66.102	59	20	0	189	247	1	59	1.13e-25	92.0
1_0	1_160	54.545	88	25	2	171	246	5	89	7.60e-25	94.0
1_0	1_188	63.333	60	22	0	188	247	6	65	7.83e-25	89.7
1_0	1_128	69.091	55	17	0	193	247	1	55	9.85e-25	89.4
1_0	1_51	41.593	113	60	1	183	295	130	236	1.32e-24	96.7
1_0	1_126	68.852	61	19	0	187	247	126	186	2.59e-24	95.9
1_0	1_24	65.000	60	21	0	188	247	47	106	4.91e-24	89.0
1_0	1_47	66.667	60	20	0	188	247	148	207	1.01e-23	93.6
1_0	1_105	67.213	61	20	0	187	247	126	186	2.98e-23	92.8
1_0	1_14	42.857	119	58	2	189	299	116	232	6.61e-23	91.7
1_0	1_124	59.649	57	23	0	190	246	6	62	1.54e-22	83.6
1_0	1_69	45.872	109	58	1	187	294	67	175	4.57e-22	89.0
1_0	1_9	46.067	89	48	0	187	275	102	190	7.39e-22	89.0
1_0	1_37	51.351	74	36	0	182	255	132	205	9.22e-22	87.4
1_0	1_108	70.588	51	15	0	185	235	1	51	1.61e-21	80.1
1_0	1_130	59.016	61	23	1	187	247	8	66	3.52e-21	80.9
1_0	1_123	55.385	65	29	0	188	252	23	87	3.89e-21	84.0
1_0	1_6	69.091	55	17	0	194	248	33	87	6.47e-21	85.9
1_0	1_38	37.778	135	64	5	187	308	122	249	3.18e-20	84.0
1_0	1_170	61.404	57	22	0	190	246	12	68	7.63e-20	78.2
1_0	1_22	57.895	57	24	0	191	247	1	57	2.09e-19	75.9
1_0	1_63	53.333	75	34	1	173	246	14	88	1.22e-18	78.6
1_0	1_154	63.830	47	17	0	189	235	1	47	1.89e-18	71.6
1_0	1_100	39.583	96	49	2	152	247	4	90	7.98e-17	70.5
1_0	1_19	33.945	109	62	2	166	270	8	110	3.51e-16	68.9
1_0	1_117	51.724	58	28	0	190	247	1	58	6.87e-16	64.7
1_0	1_112	46.667	60	32	0	188	247	1	60	8.68e-16	64.3
1_0	1_172	42.424	66	38	0	187	252	1	66	2.00e-15	63.5
1_0	1_113	48.387	62	32	0	187	248	1	62	4.16e-15	62.4
1_0	1_90	40.244	82	40	1	166	247	2	74	1.02e-14	63.9
1_0	1_68	49.180	61	31	0	187	247	174	234	1.39e-14	66.2
1_0	1_115	38.667	75	43	1	173	247	8	79	2.10e-14	61.2
1_0	1_50	39.241	79	43	1	168	246	137	210	5.17e-14	64.3
1_0	1_109	45.614	57	31	0	191	247	1	57	6.15e-14	59.3
1_0	1_161	38.095	63	39	0	188	250	1	63	6.70e-14	59.3
1_0	1_166	39.130	69	41	1	188	256	1	68	8.54e-14	58.9
1_0	1_62	35.897	78	48	1	173	248	119	196	8.83e-14	63.2
1_0	1_135	43.103	58	33	0	190	247	1	58	1.20e-13	58.2
1_0	1_48	34.653	101	62	1	168	264	98	198	1.90e-13	62.0
1_0	1_98	37.647	85	48	1	166	250	236	315	3.57e-13	62.8
1_0	1_52	33.333	123	72	2	147	266	237	352	4.02e-13	63.2
1_0	1_30	36.441	118	65	3	194	304	237	351	4.10e-13	62.8
1_0	1_180	50.000	62	31	0	187	248	35	96	4.39e-13	58.5
1_0	1_66	37.895	95	48	1	187	281	98	181	4.69e-13	60.5
1_0	1_99	43.478	69	38	1	188	256	12	79	5.85e-13	58.9
1_0	1_102	33.333	111	65	3	173	277	8	115	6.76e-13	60.8
1_0	1_152	48.214	56	29	0	188	243	9	64	9.38e-13	55.8
1_0	1_111	41.818	55	32	0	187	241	1	55	2.00e-12	54.7
1_0	1_178	36.111	72	46	0	190	261	10	81	3.33e-12	58.5
1_0	1_103	38.710	62	38	0	188	249	88	149	3.80e-12	57.8
1_0	1_151	36.508	63	40	0	184	246	17	79	5.20e-12	54.3
1_0	1_49	41.935	62	36	0	187	248	11	72	5.26e-12	55.1
1_0	1_41	42.373	59	34	0	188	246	3	61	6.72e-12	53.5
1_0	1_146	37.879	66	41	0	183	248	199	264	6.96e-12	58.2
1_0	1_56	37.349	83	50	2	190	271	44	125	2.15e-11	55.1
1_0	1_147	43.478	69	38	1	188	255	182	250	2.18e-11	56.6
1_0	1_10	37.500	64	40	0	186	249	205	268	2.20e-11	56.6
1_0	1_134	43.860	57	32	0	190	246	1	57	2.22e-11	51.6
1_0	1_8	37.500	64	40	0	186	249	218	281	2.25e-11	57.0
1_0	1_116	43.333	60	34	0	188	247	199	258	2.38e-11	57.0
1_0	1_97	43.333	60	34	0	188	247	106	165	2.56e-11	56.2
