5_0	3_53	72.611	157	40	1	7	160	256	412	6.31e-84	252
5_0	3_44	60.811	148	52	1	13	160	195	336	6.78e-62	190
5_0	3_168	44.304	158	79	4	6	160	156	307	6.97e-37	123
5_0	3_167	44.304	158	79	4	6	160	155	306	8.09e-37	122
5_0	3_33	38.926	149	88	1	10	158	260	405	2.20e-33	115
5_0	3_37	38.926	149	88	1	10	158	278	423	2.65e-33	115
5_0	3_34	33.929	56	37	0	104	159	160	215	9.60e-08	43.5
5_0	3_29	35.088	57	37	0	103	159	161	217	1.19e-07	43.1
5_0	3_135	33.333	69	41	1	91	159	1	64	2.39e-07	42.4
5_0	3_60	40.385	52	31	0	104	155	24	75	6.77e-07	40.8
5_0	3_52	32.759	58	39	0	103	160	117	174	1.20e-06	40.0
5_0	3_49	35.088	57	37	0	104	160	258	314	1.43e-06	40.0
5_0	3_82	34.545	55	36	0	106	160	173	227	2.75e-06	39.3
5_0	3_32	32.727	55	37	0	102	156	198	252	4.34e-06	38.9
5_0	3_61	31.765	85	54	2	77	160	97	178	5.41e-06	38.1
5_0	3_123	25.862	58	43	0	102	159	203	260	7.57e-06	38.1
5_0	3_9	39.286	56	32	2	105	159	1250	1304	8.86e-06	38.1
5_0	3_9	33.333	57	35	2	104	160	1793	1846	8.66e-05	35.0
5_0	3_9	30.909	55	38	0	106	160	1034	1088	8.66e-04	32.3
5_0	3_46	31.343	67	41	1	93	159	52	113	1.41e-05	37.4
5_0	3_5	35.484	62	40	0	98	159	100	161	2.02e-05	36.2
5_0	3_10	27.848	79	54	1	81	159	34	109	4.00e-05	35.8
5_0	3_74	37.037	54	34	0	106	159	173	226	7.60e-05	35.0
5_0	3_38	24.370	119	81	3	48	159	46	162	8.78e-05	34.7
5_0	3_143	32.787	61	41	0	99	159	113	173	1.03e-04	34.7
5_0	3_67	38.983	59	30	2	104	159	16	71	1.10e-04	34.3
5_0	3_66	32.727	55	37	0	106	160	124	178	1.22e-04	34.3
5_0	3_153	34.328	67	37	1	93	159	198	257	1.29e-04	34.3
5_0	3_124	32.143	56	38	0	104	159	160	215	1.34e-04	34.3
5_0	3_51	31.343	67	35	2	104	159	610	676	1.62e-04	34.3
5_0	3_120	35.294	51	33	0	109	159	173	223	1.95e-04	33.9
5_0	3_177	25.556	90	55	2	70	159	135	212	2.08e-04	33.5
5_0	3_76	27.451	102	52	4	75	160	76	171	2.09e-04	33.5
5_0	3_161	29.333	75	53	0	85	159	138	212	2.26e-04	33.5
5_0	3_107	33.871	62	41	0	98	159	95	156	2.47e-04	33.5
5_0	3_156	29.310	58	41	0	102	159	156	213	2.92e-04	33.1
5_0	3_162	31.579	57	39	0	103	159	174	230	3.01e-04	33.1
5_0	3_70	35.714	56	34	2	106	160	112	166	3.14e-04	33.1
5_0	3_122	28.767	73	51	1	87	159	131	202	3.85e-04	32.7
5_0	3_170	33.333	54	36	0	106	159	186	239	4.29e-04	32.7
5_0	3_15	31.111	45	30	1	114	157	239	283	6.08e-04	32.3
5_0	3_182	29.310	58	41	0	102	159	48	105	6.14e-04	32.0
5_0	3_152	33.333	57	38	0	103	159	179	235	6.63e-04	32.3
5_0	3_18	31.111	45	30	1	114	157	251	295	6.95e-04	32.0
5_0	3_150	30.909	55	38	0	106	160	83	137	7.08e-04	32.0
5_0	3_90	31.481	54	37	0	106	159	166	219	7.43e-04	32.0
5_0	3_84	34.426	61	39	1	101	160	164	224	8.77e-04	32.0
5_0	3_163	26.882	93	61	1	67	159	91	176	0.001	31.6
5_1	3_44	57.576	396	108	15	37	395	3	375	3.60e-128	372
5_1	3_53	55.102	196	77	3	207	393	244	437	1.42e-68	223
5_1	3_168	51.701	147	68	1	226	369	164	310	2.51e-45	154
5_1	3_167	52.027	148	66	2	226	369	163	309	4.20e-45	154
5_1	3_33	40.411	146	84	2	225	367	263	408	1.13e-32	122
5_1	3_37	40.411	146	84	2	225	367	281	426	1.28e-32	122
5_1	3_49	37.500	80	44	1	290	369	244	317	5.94e-09	50.8
5_1	3_29	25.974	154	84	5	292	429	144	283	9.33e-09	50.1
5_1	3_82	36.905	84	50	1	286	369	150	230	1.92e-08	49.3
5_1	3_52	39.474	76	39	1	293	368	108	176	2.95e-08	48.1
5_1	3_55	29.412	153	85	5	290	423	146	294	3.58e-07	45.1
5_1	3_154	38.596	57	35	0	312	368	93	149	3.70e-07	44.7
5_1	3_135	35.593	59	38	0	310	368	9	67	5.92e-07	43.9
5_1	3_9	30.588	85	57	1	311	395	1250	1332	6.94e-07	44.7
5_1	3_9	35.593	59	35	1	310	368	1793	1848	1.65e-05	40.4
5_1	3_139	35.821	67	42	1	304	369	112	178	7.30e-07	43.9
5_1	3_34	26.923	130	86	4	306	429	155	281	1.13e-06	43.5
5_1	3_46	34.921	63	41	0	311	373	59	121	1.28e-06	43.9
5_1	3_150	36.842	57	36	0	312	368	83	139	1.55e-06	43.1
5_1	3_5	32.584	89	52	3	283	370	85	166	1.73e-06	42.0
5_1	3_38	34.921	63	41	0	306	368	103	165	2.20e-06	42.0
5_1	3_35	30.488	82	55	1	310	389	23	104	2.94e-06	41.2
5_1	3_161	34.247	73	45	1	296	368	146	215	5.01e-06	41.2
5_1	3_74	36.207	58	37	0	312	369	173	230	7.69e-06	40.4
5_1	3_89	36.508	63	40	0	306	368	84	146	9.12e-06	40.0
5_1	3_94	37.288	59	37	0	312	370	119	177	9.75e-06	40.0
5_1	3_20	35.714	56	36	0	313	368	257	312	1.08e-05	40.4
5_1	3_152	36.508	63	40	0	309	371	179	241	1.17e-05	40.0
5_1	3_182	37.143	70	40	1	299	368	43	108	1.19e-05	38.9
5_1	3_179	32.530	83	55	1	302	384	84	165	1.43e-05	39.7
5_1	3_102	32.000	75	51	0	296	370	100	174	1.66e-05	39.3
5_1	3_61	40.741	54	29	1	316	369	131	181	1.81e-05	39.3
5_1	3_32	32.692	52	35	0	311	362	201	252	2.06e-05	39.7
5_1	3_162	33.333	72	45	1	297	368	165	233	2.10e-05	39.3
5_1	3_70	29.091	110	64	2	293	388	93	202	3.14e-05	38.5
5_1	3_133	33.333	66	44	0	303	368	123	188	3.35e-05	38.5
