0_0	6_67	41.193	1090	437	28	534	1477	238	1269	0.0	665
0_0	6_27	28.415	183	104	3	1081	1237	278	459	1.06e-15	73.2
0_0	6_27	41.346	104	50	4	878	974	246	345	2.01e-13	65.9
0_0	6_27	40.506	79	41	2	526	599	263	340	5.38e-12	61.6
0_0	6_11	36.620	71	45	0	1169	1239	284	354	2.02e-10	56.2
0_0	6_58	33.846	65	43	0	1177	1241	10	74	3.06e-09	51.6
0_0	6_22	29.474	95	67	0	1174	1268	166	260	1.08e-06	44.3
0_0	6_71	34.146	82	47	2	1183	1257	83	164	3.46e-06	42.7
0_0	6_53	36.923	65	36	1	1183	1242	51	115	1.27e-05	38.5
0_0	6_9	36.585	41	26	0	1204	1244	15	55	4.96e-05	37.4
0_0	6_50	41.667	36	21	0	1204	1239	90	125	6.93e-05	37.7
0_0	6_45	31.148	61	42	0	1179	1239	59	119	9.78e-05	37.7
0_0	6_61	30.556	72	50	0	1170	1241	93	164	9.85e-05	38.1
0_0	6_59	33.333	57	38	0	1183	1239	269	325	1.07e-04	37.7
0_0	6_62	29.825	57	40	0	1184	1240	220	276	2.40e-04	36.6
0_0	6_3	26.667	150	87	5	1169	1295	26	175	2.79e-04	36.2
0_0	6_19	36.508	63	38	1	1189	1251	1	61	3.67e-04	35.4
0_0	6_2	28.788	66	44	1	1183	1245	285	350	4.66e-04	35.8
0_0	6_17	27.419	62	45	0	1179	1240	273	334	8.52e-04	35.0
0_1	6_70	43.944	355	191	6	6	356	7	357	1.98e-101	297
0_1	6_2	30.380	79	50	2	71	146	281	357	1.90e-05	37.7
0_1	6_53	31.034	58	38	1	79	136	58	113	3.38e-05	35.0
0_2	6_70	43.944	355	191	6	6	356	7	357	2.21e-101	297
0_2	6_2	30.380	79	50	2	71	146	281	357	1.99e-05	37.7
0_2	6_53	31.034	58	38	1	79	136	58	113	3.32e-05	35.4
0_3	6_53	65.625	64	22	0	151	214	47	110	8.72e-27	95.5
0_3	6_30	47.959	98	51	0	117	214	230	327	6.28e-24	94.7
0_3	6_39	61.538	65	25	0	153	217	14	78	5.05e-22	87.0
0_3	6_3	56.061	66	29	0	152	217	42	107	2.02e-20	82.4
0_3	6_52	50.649	77	32	2	155	230	129	200	7.15e-20	82.0
0_3	6_19	64.706	51	18	0	161	211	1	51	1.12e-19	79.3
0_3	6_15	52.308	65	31	0	148	212	168	232	6.18e-18	76.3
0_3	6_8	51.562	64	31	0	152	215	228	291	1.25e-17	75.9
0_3	6_68	45.263	95	37	2	153	232	127	221	1.17e-16	72.0
0_3	6_0	49.275	69	35	0	152	220	70	138	1.83e-16	71.2
0_3	6_7	40.698	86	49	1	148	233	254	337	1.68e-14	65.9
0_3	6_42	55.319	47	21	0	177	223	2	48	4.05e-13	59.7
0_3	6_43	45.902	61	33	0	153	213	154	214	4.87e-13	60.1
0_3	6_22	45.312	64	35	0	155	218	175	238	2.23e-12	59.3
