4_0	0_250	68.664	217	57	9	111	324	97	305	5.93e-91	268
4_0	0_24	89.394	66	7	0	111	176	97	162	7.98e-41	137
4_0	0_24	77.083	48	7	3	280	324	193	239	6.10e-15	67.4
4_0	0_217	34.498	229	103	10	85	300	23	217	3.40e-27	101
4_0	0_224	34.498	229	103	10	85	300	113	307	8.33e-27	102
4_0	0_248	61.111	72	28	0	103	174	95	166	1.53e-24	97.8
4_0	0_167	61.111	72	28	0	103	174	109	180	4.08e-24	96.3
4_0	0_338	54.878	82	34	1	86	164	210	291	6.18e-24	95.9
4_0	0_94	54.878	82	34	1	86	164	240	321	7.35e-24	95.9
4_0	0_88	54.878	82	34	1	86	164	175	256	8.28e-24	95.1
4_0	0_160	64.615	65	23	0	102	166	114	178	1.43e-23	92.8
4_0	0_39	54.545	77	35	0	92	168	96	172	2.87e-23	92.4
4_0	0_296	50.602	83	37	1	104	186	64	142	9.79e-23	93.2
4_0	0_267	54.545	77	35	0	92	168	96	172	1.24e-22	92.0
4_0	0_56	59.375	64	26	0	103	166	114	177	3.30e-22	89.4
4_0	0_263	59.375	64	26	0	103	166	114	177	3.43e-22	89.4
4_0	0_14	56.716	67	29	0	103	169	92	158	4.35e-22	88.6
4_0	0_13	56.716	67	29	0	103	169	95	161	4.41e-22	88.6
4_0	0_315	55.714	70	31	0	103	172	85	154	4.49e-22	87.4
4_0	0_84	50.602	83	37	1	104	186	62	140	5.54e-22	87.4
4_0	0_99	54.286	70	32	0	97	166	45	114	1.26e-21	87.8
4_0	0_100	54.286	70	32	0	97	166	60	129	1.37e-21	87.8
4_0	0_232	57.143	63	27	0	106	168	76	138	3.61e-21	85.1
4_0	0_102	54.286	70	32	0	97	166	157	226	3.96e-21	87.4
4_0	0_275	54.286	70	32	0	97	166	779	848	9.35e-21	87.0
4_0	0_35	32.642	193	101	5	113	303	1	166	1.44e-20	81.6
4_0	0_36	54.545	66	30	0	104	169	114	179	3.76e-20	83.6
4_0	0_314	54.545	66	30	0	104	169	108	173	4.24e-20	83.2
4_0	0_44	54.545	66	30	0	104	169	98	163	4.55e-20	83.2
4_0	0_43	54.545	66	30	0	104	169	97	162	4.72e-20	83.2
4_0	0_210	50.725	69	34	0	98	166	79	147	5.17e-20	81.6
4_0	0_42	54.545	66	30	0	104	169	92	157	5.30e-20	82.8
4_0	0_33	32.900	231	120	7	75	303	9	206	1.28e-19	80.1
4_0	0_271	50.725	69	34	0	98	166	93	161	1.89e-19	82.0
4_0	0_272	41.000	100	55	3	70	166	227	325	2.02e-19	82.4
4_0	0_159	46.078	102	45	3	67	166	187	280	2.10e-19	81.6
4_0	0_34	31.602	231	123	7	75	303	58	255	2.15e-19	80.5
4_0	0_203	50.725	69	34	0	98	166	93	161	2.19e-19	82.0
4_0	0_301	31.602	231	123	7	75	303	71	268	2.52e-19	80.5
4_0	0_40	32.900	231	120	7	75	303	23	220	2.52e-19	79.3
4_0	0_9	46.078	102	45	3	67	166	197	290	2.61e-19	81.6
4_0	0_223	40.404	99	57	2	70	166	179	277	2.63e-19	82.0
