7_0	4_23	82.353	204	36	0	293	496	348	551	2.56e-122	363
7_0	4_38	82.353	204	36	0	293	496	355	558	2.79e-122	363
7_0	4_38	53.333	30	14	0	113	142	246	275	7.07e-05	38.5
7_0	4_19	82.353	204	36	0	293	496	398	601	1.30e-121	363
7_0	4_20	82.353	204	36	0	293	496	405	608	1.56e-121	363
7_0	4_20	48.485	33	17	0	110	142	243	275	7.31e-05	38.5
7_0	4_64	75.845	207	47	1	293	496	398	604	6.58e-113	341
7_0	4_30	42.384	151	84	2	339	489	182	329	6.23e-35	129
7_0	4_67	38.562	153	88	3	342	489	301	452	5.13e-29	114
7_0	4_12	38.562	153	88	3	342	489	304	455	6.38e-29	113
7_0	4_5	37.853	177	99	5	318	489	155	325	4.53e-24	96.7
7_0	4_53	42.373	59	34	0	431	489	374	432	1.07e-08	50.8
7_0	4_90	42.373	59	34	0	431	489	410	468	1.24e-08	50.4
7_0	4_86	46.552	58	30	1	429	485	204	261	1.81e-08	49.3
7_0	4_194	36.842	57	36	0	433	489	2277	2333	2.33e-08	50.1
7_0	4_194	31.707	82	45	2	404	485	2497	2567	9.07e-08	48.1
7_0	4_125	35.294	68	44	0	424	491	88	155	3.37e-08	48.1
7_0	4_76	35.294	68	44	0	424	491	88	155	3.53e-08	48.1
7_0	4_84	42.857	63	35	1	430	491	164	226	5.77e-08	47.4
7_0	4_122	34.921	63	41	0	428	490	75	137	5.83e-08	47.4
7_0	4_138	26.471	102	67	3	392	493	104	197	1.41e-07	47.0
7_0	4_47	31.148	61	42	0	432	492	194	254	1.80e-07	46.6
7_0	4_49	31.148	61	42	0	432	492	203	263	1.93e-07	46.6
7_0	4_82	31.148	61	42	0	432	492	203	263	1.97e-07	46.6
7_0	4_75	29.412	68	48	0	428	495	66	133	2.37e-07	45.8
7_0	4_219	34.211	76	49	1	424	498	54	129	2.59e-07	45.4
7_0	4_70	28.205	78	55	1	418	495	10	86	2.72e-07	45.1
7_0	4_222	28.788	66	47	0	430	495	25	90	2.96e-07	42.7
7_0	4_37	23.602	161	101	5	348	489	68	225	3.36e-07	45.8
7_0	4_213	34.921	63	41	0	428	490	75	137	6.05e-07	44.7
7_0	4_213	32.857	70	44	1	424	490	211	280	1.11e-05	40.8
7_0	4_187	29.412	68	48	0	428	495	141	208	6.62e-07	44.7
7_0	4_178	32.258	62	42	0	432	493	111	172	1.06e-06	43.9
7_0	4_77	29.670	91	56	2	407	493	138	224	1.51e-06	43.5
7_0	4_46	29.670	91	56	2	407	493	138	224	1.54e-06	43.5
7_0	4_62	31.081	74	43	2	426	491	183	256	1.54e-06	43.1
7_0	4_33	29.670	91	56	2	407	493	138	224	1.72e-06	43.1
7_0	4_85	34.483	58	38	0	432	489	48	105	2.57e-06	42.7
7_0	4_214	27.885	104	72	1	392	492	185	288	2.63e-06	42.7
7_0	4_61	30.159	63	44	0	432	494	277	339	2.79e-06	43.1
7_0	4_56	30.159	63	44	0	432	494	277	339	2.80e-06	42.7
7_0	4_1	30.159	63	44	0	432	494	272	334	2.82e-06	42.7
7_0	4_112	34.375	64	42	0	432	495	105	168	3.08e-06	42.4
7_0	4_11	34.328	67	43	1	429	494	147	213	3.09e-06	42.4
7_0	4_57	30.159	63	44	0	432	494	272	334	3.12e-06	42.7
7_0	4_58	30.159	63	44	0	432	494	277	339	3.27e-06	42.7
7_0	4_140	33.333	63	42	0	432	494	145	207	3.32e-06	42.4
7_0	4_36	27.885	104	72	1	392	492	179	282	3.33e-06	42.7
