3_0	3_0	100.000	708	0	0	1	708	1	708	0.0	1449
3_0	3_1	97.316	708	0	1	1	708	1	689	0.0	1397
3_0	3_8	50.639	391	171	3	312	699	1	372	2.17e-144	421
3_0	3_6	50.667	375	163	4	307	679	32	386	2.11e-122	365
3_0	3_7	39.394	165	81	1	368	532	5	150	5.19e-33	126
3_1	3_1	100.000	689	0	0	1	689	1	689	0.0	1407
3_1	3_0	97.316	708	0	1	1	689	1	708	0.0	1397
3_1	3_8	53.226	372	171	2	312	680	1	372	4.06e-149	433
3_1	3_6	53.371	356	163	3	307	660	32	386	8.37e-127	376
3_1	3_7	44.521	146	81	0	368	513	5	150	7.42e-37	137
3_2	3_2	100.000	570	0	0	1	570	1	570	0.0	1188
3_2	3_65	48.336	571	254	15	1	561	1	540	2.52e-162	468
3_2	3_17	37.575	503	243	11	108	544	377	874	2.33e-89	295
3_2	3_14	37.575	503	243	11	108	544	377	874	2.42e-89	295
3_2	3_16	37.575	503	243	11	108	544	377	874	3.28e-89	295
3_2	3_140	43.103	58	33	0	467	524	172	229	1.17e-13	65.5
3_2	3_140	33.333	111	68	2	333	439	120	228	1.61e-13	65.1
3_2	3_132	26.761	142	63	2	378	519	262	362	6.95e-13	63.9
3_2	3_99	42.105	57	33	0	468	524	297	353	4.82e-12	60.8
3_2	3_99	36.667	60	38	0	384	443	297	356	3.25e-11	58.2
3_2	3_151	44.776	67	34	2	468	532	77	142	9.51e-12	60.5
3_2	3_151	34.247	73	37	1	363	435	67	128	1.56e-06	43.9
3_2	3_40	46.667	45	24	0	475	519	275	319	2.06e-10	55.8
3_2	3_40	36.207	58	37	0	378	435	262	319	1.08e-08	50.4
3_2	3_28	42.000	50	29	0	475	524	301	350	5.03e-10	54.3
3_2	3_28	32.759	58	39	0	381	438	291	348	1.32e-05	40.4
3_2	3_42	39.623	53	32	0	467	519	267	319	9.79e-10	53.9
3_2	3_42	36.207	58	37	0	378	435	262	319	1.26e-08	50.1
3_2	3_137	39.623	53	32	0	467	519	267	319	1.01e-09	53.9
3_2	3_137	36.207	58	37	0	378	435	262	319	1.39e-08	50.1
3_2	3_128	39.623	53	32	0	467	519	265	317	1.02e-09	53.9
3_2	3_128	36.207	58	37	0	378	435	260	317	1.42e-08	50.1
3_2	3_31	43.137	51	26	1	469	519	180	227	1.18e-09	53.1
3_2	3_173	43.636	55	31	0	468	522	254	308	3.65e-09	51.6
3_2	3_173	38.333	60	37	0	384	443	254	313	7.22e-08	47.4
3_2	3_171	41.818	55	32	0	468	522	211	265	5.69e-09	50.8
3_2	3_171	36.667	60	38	0	384	443	211	270	4.99e-08	47.8
3_2	3_25	43.396	53	30	0	472	524	160	212	9.61e-09	50.1
3_2	3_25	32.787	61	41	0	375	435	147	207	2.23e-05	39.7
3_2	3_103	29.762	84	57	2	356	438	229	311	1.04e-08	50.1
3_2	3_103	28.571	56	40	0	469	524	258	313	1.53e-06	43.5
3_2	3_96	39.216	51	28	1	469	519	135	182	1.27e-08	49.3
3_2	3_127	35.294	68	44	0	460	527	254	321	1.33e-08	49.7
3_2	3_127	36.364	55	35	0	385	439	263	317	9.83e-07	43.9
3_2	3_104	38.298	47	29	0	392	438	265	311	1.51e-08	49.7
3_2	3_104	28.571	56	40	0	469	524	258	313	1.55e-06	43.5
3_2	3_144	40.909	44	26	0	476	519	52	95	1.83e-08	48.9
3_2	3_144	30.588	85	54	2	379	462	38	118	3.65e-07	44.7
3_2	3_115	42.308	52	30	0	475	526	114	165	2.01e-08	49.3
3_2	3_115	38.000	50	31	0	386	435	109	158	1.46e-05	40.4
3_2	3_45	40.909	44	26	0	476	519	78	121	2.18e-08	48.9
3_2	3_45	30.588	85	54	2	379	462	64	144	4.82e-07	44.7
3_2	3_81	34.043	47	31	0	389	435	139	185	5.69e-08	46.6
3_2	3_81	32.759	58	39	0	467	524	133	190	9.09e-07	43.1
3_2	3_39	39.655	58	35	0	383	440	58	115	6.20e-08	47.8
3_2	3_39	29.851	67	47	0	477	543	68	134	3.79e-07	45.4
3_2	3_36	36.986	73	44	1	447	519	118	188	6.51e-08	47.8
3_2	3_36	35.714	56	36	0	380	435	133	188	9.76e-06	40.8
3_2	3_50	35.616	73	45	1	447	519	98	168	9.36e-08	46.2
3_2	3_50	35.714	56	36	0	380	435	113	168	2.09e-05	38.9
3_2	3_23	41.509	53	31	0	467	519	135	187	9.74e-08	47.4
3_2	3_23	35.714	56	36	0	380	435	132	187	7.21e-06	41.2
3_2	3_30	35.616	73	45	1	447	519	136	206	1.93e-07	46.6
3_2	3_30	35.714	56	36	0	380	435	151	206	1.65e-05	40.4
3_2	3_27	35.616	73	43	1	447	519	129	197	2.01e-07	46.6
3_2	3_27	30.233	129	81	4	365	484	125	253	1.35e-06	43.9
3_2	3_118	41.304	46	27	0	469	514	251	296	4.41e-07	45.1
3_2	3_118	36.957	46	29	0	385	430	251	296	1.13e-06	43.9
3_2	3_134	40.000	75	34	4	446	519	186	250	5.75e-07	44.7
3_2	3_43	37.255	51	32	0	469	519	1059	1109	6.68e-07	45.1
3_2	3_43	31.250	48	33	0	388	435	1062	1109	6.80e-05	38.5
3_2	3_41	37.255	51	32	0	469	519	1067	1117	6.86e-07	45.1
3_2	3_41	31.250	48	33	0	388	435	1070	1117	7.16e-05	38.5
3_2	3_87	37.500	48	30	0	472	519	106	153	2.22e-06	42.7
3_2	3_87	28.169	71	51	0	388	458	106	176	1.28e-05	40.4
3_2	3_116	40.909	44	26	0	476	519	169	212	8.17e-06	41.2
3_2	3_116	32.609	46	31	0	390	435	167	212	3.09e-04	36.2
3_2	3_108	40.909	44	26	0	476	519	135	178	8.58e-06	41.2
3_2	3_108	32.609	46	31	0	390	435	133	178	3.40e-04	36.2
3_2	3_114	40.909	44	26	0	476	519	156	199	8.62e-06	41.2
3_2	3_114	32.609	46	31	0	390	435	154	199	3.39e-04	36.2
3_2	3_83	34.483	58	35	1	469	526	204	258	1.83e-05	40.0
3_2	3_88	34.483	58	35	1	469	526	194	248	1.89e-05	40.0
3_2	3_119	31.522	92	52	3	428	519	131	211	3.45e-05	38.9
3_2	3_105	29.167	96	56	3	429	519	124	212	4.12e-05	38.9
3_2	3_109	51.724	29	14	0	489	517	191	219	5.67e-05	38.1
3_2	3_22	34.091	44	29	0	487	530	113	156	1.13e-04	37.4
3_2	3_93	37.500	80	45	3	482	557	192	270	1.47e-04	37.0
3_2	3_97	51.613	31	15	0	489	519	105	135	1.48e-04	37.4
3_2	3_169	36.957	46	28	1	482	527	231	275	2.50e-04	36.2
3_2	3_55	44.737	38	20	1	489	526	195	231	2.73e-04	36.2
3_2	3_165	25.000	80	57	1	444	523	181	257	3.07e-04	36.2
3_2	3_10	37.209	43	27	0	489	531	79	121	3.76e-04	35.4
3_2	3_155	35.714	42	27	0	489	530	157	198	3.92e-04	35.4
3_2	3_90	35.000	40	26	0	487	526	187	226	5.44e-04	35.4
3_2	3_49	31.818	66	37	2	454	519	256	313	5.88e-04	35.4
3_2	3_29	38.095	42	26	0	487	528	185	226	5.90e-04	35.4
3_2	3_38	38.710	31	19	0	489	519	132	162	6.43e-04	34.7
3_2	3_136	31.746	63	39	2	469	531	588	646	6.49e-04	35.4
3_2	3_124	45.455	33	18	0	487	519	183	215	6.53e-04	34.7
3_2	3_133	40.541	37	22	0	489	525	155	191	6.88e-04	35.0
3_3	3_3	100.000	351	0	0	1	351	1	351	0.0	739
3_3	3_72	69.325	163	40	3	158	312	165	325	2.41e-77	236
3_3	3_26	68.750	64	20	0	154	217	90	153	1.00e-27	103
3_3	3_133	35.556	180	90	5	156	312	130	306	2.99e-27	103
3_3	3_89	60.526	76	24	1	154	223	86	161	1.16e-26	99.8
3_3	3_100	68.852	61	19	0	156	216	101	161	3.29e-26	101
3_3	3_143	64.062	64	23	0	154	217	116	179	5.89e-26	99.4
3_3	3_159	38.760	129	63	2	154	276	102	220	7.94e-26	99.0
3_3	3_67	56.338	71	31	0	147	217	7	77	5.81e-25	93.6
3_3	3_101	56.164	73	32	0	151	223	116	188	9.51e-25	96.3
3_3	3_179	60.938	64	25	0	154	217	89	152	9.57e-25	95.1
3_3	3_20	60.811	74	29	0	144	217	242	315	1.70e-24	97.4
3_3	3_138	45.455	99	37	1	123	221	67	148	3.17e-24	96.3
3_3	3_125	53.571	84	39	0	157	240	80	163	2.82e-23	90.9
3_3	3_10	42.593	108	55	2	155	260	53	155	2.45e-22	88.6
3_3	3_98	32.609	184	82	5	156	312	62	230	3.20e-21	84.7
3_3	3_24	45.455	88	48	0	154	241	208	295	1.93e-20	85.1
3_3	3_142	53.968	63	29	0	155	217	88	150	6.23e-20	82.4
3_3	3_141	53.968	63	29	0	155	217	93	155	7.72e-20	82.0
3_3	3_35	54.237	59	27	0	156	214	23	81	9.49e-20	79.7
3_3	3_145	54.237	59	27	0	149	207	25	83	2.59e-19	79.7
3_3	3_158	45.833	72	33	2	162	232	124	190	2.25e-17	74.7
3_3	3_106	40.404	99	29	2	153	223	64	160	9.15e-17	73.6
3_3	3_34	32.203	118	71	2	155	265	159	274	1.96e-16	72.8
3_3	3_38	38.739	111	60	3	156	258	107	217	1.08e-15	69.3
3_3	3_123	44.000	75	41	1	156	230	205	278	2.35e-15	69.7
3_3	3_22	50.000	56	28	0	162	217	96	151	1.32e-14	67.0
3_3	3_92	29.412	170	93	5	91	236	82	248	5.51e-14	65.1
3_3	3_29	29.915	117	75	1	156	265	162	278	1.03e-13	64.7
3_3	3_139	31.068	103	71	0	118	220	81	183	1.80e-13	63.5
3_3	3_46	43.548	62	35	0	157	218	59	120	1.86e-13	64.7
3_3	3_162	38.158	76	47	0	139	214	158	233	7.50e-13	61.2
3_3	3_163	42.623	61	35	0	156	216	121	181	1.01e-12	61.2
3_3	3_71	44.262	61	34	0	156	216	94	154	1.14e-12	59.7
3_3	3_153	44.262	61	34	0	156	216	202	262	1.30e-12	60.8
3_3	3_180	48.387	62	32	0	153	214	131	192	1.30e-12	60.1
3_3	3_152	35.185	108	55	1	153	245	177	284	2.41e-12	60.1
3_3	3_161	41.538	65	38	0	150	214	151	215	3.59e-12	59.3
3_3	3_60	47.368	57	30	0	151	207	19	75	9.66e-12	57.8
3_3	3_68	37.037	81	51	0	143	223	267	347	1.03e-11	58.5
3_3	3_94	35.714	84	52	1	153	236	114	195	1.60e-11	57.0
3_3	3_156	41.935	62	36	0	156	217	158	219	2.39e-11	57.0
3_3	3_149	34.568	81	50	1	158	238	146	223	3.33e-11	55.8
3_3	3_146	38.889	90	52	2	144	231	165	253	3.79e-11	56.2
3_3	3_91	36.923	65	41	0	150	214	131	195	3.99e-11	55.8
3_3	3_93	35.526	76	49	0	153	228	170	245	5.97e-11	55.8
3_3	3_32	36.559	93	50	2	157	241	201	292	7.16e-11	55.8
