3_0	2_45	33.511	376	202	9	337	704	31	366	9.78e-67	217
3_0	2_156	27.660	47	34	0	390	436	138	184	1.26e-04	36.2
3_0	2_38	35.714	42	27	0	394	435	172	213	1.35e-04	35.8
3_0	2_47	32.000	50	33	1	398	446	114	163	7.68e-04	34.3
3_1	2_45	35.294	357	202	8	337	685	31	366	3.46e-70	226
3_1	2_38	35.714	42	27	0	394	435	172	213	1.31e-04	35.8
3_1	2_47	32.000	50	33	1	398	446	114	163	6.21e-04	34.7
3_2	2_105	35.789	95	50	1	349	443	114	197	1.17e-14	65.5
3_2	2_105	37.879	66	41	0	457	522	127	192	1.10e-12	59.7
3_2	2_115	34.737	95	51	1	349	443	240	323	2.34e-13	63.5
3_2	2_115	36.765	68	43	0	457	524	253	320	4.33e-12	59.7
3_2	2_77	45.283	53	29	0	467	519	4	56	4.93e-11	51.2
3_2	2_77	33.333	57	38	0	380	436	1	57	1.56e-07	41.2
3_2	2_51	37.736	53	33	0	467	519	203	255	2.41e-10	53.5
3_2	2_51	34.483	58	38	0	378	435	198	255	9.43e-09	48.9
3_2	2_93	43.137	51	29	0	385	435	6	56	4.33e-10	48.1
3_2	2_93	43.182	44	25	0	477	520	14	57	2.61e-09	45.8
3_2	2_19	41.176	51	27	1	469	519	129	176	1.50e-09	50.4
3_2	2_74	39.216	51	28	1	469	519	135	182	3.87e-09	48.9
3_2	2_84	48.837	43	22	0	477	519	12	54	4.87e-09	45.4
3_2	2_84	37.255	51	32	0	386	436	5	55	1.85e-05	35.4
3_2	2_83	39.655	58	35	0	462	519	11	68	4.88e-09	46.2
3_2	2_83	35.714	56	36	0	380	435	13	68	2.97e-07	41.2
3_2	2_35	43.182	44	25	0	476	519	278	321	1.30e-08	48.9
3_2	2_35	37.931	58	35	1	379	435	264	321	1.32e-07	45.8
3_2	2_71	48.837	43	22	0	477	519	46	88	2.45e-08	44.7
3_2	2_71	33.929	56	37	0	380	435	33	88	1.46e-05	37.0
3_2	2_136	37.500	48	30	0	472	519	1	48	2.90e-08	43.1
3_2	2_136	27.083	48	35	0	388	435	1	48	5.27e-05	33.9
3_2	2_11	46.667	45	24	0	475	519	58	102	4.07e-08	47.0
3_2	2_11	31.667	60	41	0	378	437	45	104	4.22e-06	40.4
3_2	2_149	45.455	33	18	0	487	519	26	58	6.00e-07	39.3
3_2	2_38	41.176	51	27	1	469	519	164	211	9.37e-07	42.4
3_2	2_134	30.337	89	60	2	456	543	2	89	3.66e-06	40.8
3_2	2_134	32.759	58	39	0	383	440	13	70	1.43e-04	35.8
3_2	2_101	48.387	31	16	0	489	519	25	55	8.57e-06	36.2
3_2	2_28	30.435	92	53	4	428	519	106	186	1.15e-05	38.9
3_2	2_139	31.250	64	43	1	460	523	16	78	1.18e-05	36.2
3_2	2_140	41.667	36	20	1	482	517	29	63	1.44e-05	36.2
3_2	2_126	37.209	43	27	0	482	524	17	59	2.00e-05	35.0
3_2	2_59	31.343	67	38	2	453	519	161	219	2.13e-05	38.1
3_2	2_47	54.839	31	14	0	489	519	119	149	2.65e-05	38.5
3_2	2_33	42.857	35	20	0	485	519	131	165	2.88e-05	37.7
3_2	2_116	38.462	39	24	0	482	520	17	55	3.51e-05	34.3
3_2	2_2	32.727	55	34	1	487	538	86	140	3.65e-05	37.7
3_2	2_69	36.585	41	26	0	487	527	16	56	3.71e-05	37.0
3_2	2_10	36.585	41	26	0	487	527	33	73	4.53e-05	37.0
3_2	2_52	38.462	65	32	4	469	531	534	592	5.26e-05	37.7
3_2	2_1	31.343	67	38	2	453	519	276	334	5.56e-05	37.4
3_2	2_23	47.368	38	19	1	489	526	116	152	6.42e-05	36.6
3_2	2_85	40.625	32	19	0	488	519	24	55	7.70e-05	33.5
3_2	2_99	31.579	38	26	0	483	520	17	54	8.42e-05	33.5
3_2	2_99	39.394	33	20	0	404	436	22	54	0.001	30.4
3_2	2_48	44.444	36	19	1	482	517	39	73	1.21e-04	33.9
3_2	2_46	25.373	134	84	4	398	525	893	1016	1.75e-04	36.2
3_2	2_142	45.161	31	17	0	489	519	38	68	2.08e-04	32.7
3_2	2_145	40.000	35	21	0	489	523	25	59	2.54e-04	32.0
3_2	2_127	51.724	29	14	0	489	517	24	52	2.98e-04	31.6
3_2	2_129	30.769	65	43	2	453	517	1	63	3.23e-04	32.0
3_2	2_75	38.462	39	23	1	489	527	53	90	4.10e-04	32.3
3_2	2_81	38.235	34	21	0	487	520	22	55	4.50e-04	31.2
3_2	2_26	42.424	33	19	0	487	519	140	172	4.89e-04	33.9
3_2	2_153	33.333	48	30	2	482	529	20	65	5.27e-04	32.0
3_2	2_143	38.710	31	19	0	489	519	25	55	6.26e-04	30.8
3_2	2_102	38.235	34	21	0	487	520	31	64	6.41e-04	31.2
3_2	2_80	37.500	32	20	0	488	519	24	55	6.91e-04	30.8
3_2	2_108	39.474	38	22	1	482	519	27	63	7.40e-04	32.0
3_2	2_131	41.667	36	20	1	482	517	22	56	8.20e-04	30.8
3_2	2_40	30.769	39	27	0	489	527	47	85	0.001	32.7
3_2	2_138	32.500	40	27	0	487	526	175	214	0.001	33.1
3_2	2_8	27.869	61	41	1	460	520	1675	1732	0.001	33.9
3_2	2_3	35.135	37	24	0	489	525	184	220	0.001	33.5
3_3	2_31	69.271	192	52	3	134	318	29	220	1.49e-87	257
3_3	2_16	59.412	170	67	1	158	327	133	300	1.94e-70	215
3_3	2_113	83.929	56	9	0	161	216	1	56	3.67e-32	107
3_3	2_17	72.131	61	17	0	156	216	10	70	1.88e-28	100
3_3	2_5	65.672	67	23	0	154	220	13	79	2.84e-28	102
3_3	2_32	65.672	67	23	0	154	220	40	106	5.31e-28	102
3_3	2_63	72.131	61	17	0	156	216	83	143	3.22e-27	102
3_3	2_73	66.102	59	20	0	158	216	2	60	6.56e-27	94.0
3_3	2_49	64.062	64	23	0	154	217	104	167	2.42e-26	98.2
3_3	2_61	64.062	64	23	0	154	217	128	191	3.38e-26	97.8
3_3	2_132	60.938	64	25	0	154	217	6	69	5.34e-26	92.0
3_3	2_145	61.667	60	23	0	157	216	1	60	3.03e-25	89.7
3_3	2_15	60.811	74	29	0	144	217	201	274	4.12e-25	97.4
3_3	2_125	55.882	68	30	0	150	217	17	84	1.00e-24	89.0
3_3	2_92	64.912	57	20	0	158	214	2	58	5.72e-24	86.3
3_3	2_90	61.017	59	23	0	158	216	2	60	1.27e-23	85.1
3_3	2_142	55.882	68	30	0	150	217	7	74	4.04e-23	84.3
3_3	2_76	65.574	61	21	0	157	217	2	62	1.07e-22	82.8
3_3	2_6	60.000	60	24	0	155	214	150	209	3.58e-22	86.3
3_3	2_122	60.000	60	24	0	155	214	170	229	7.52e-22	86.3
3_3	2_98	60.000	60	24	0	155	214	1	60	1.61e-21	79.7
3_3	2_85	60.714	56	22	0	159	214	3	58	2.17e-21	79.0
3_3	2_66	56.250	64	28	0	154	217	69	132	9.38e-21	84.7
3_3	2_44	43.478	92	46	2	155	246	69	154	1.97e-20	82.0
3_3	2_25	50.000	70	35	0	148	217	51	120	2.11e-20	82.4
3_3	2_62	50.000	70	35	0	148	217	72	141	2.49e-20	82.4
