4_0	7_32	55.128	78	33	1	90	167	61	136	6.06e-23	90.5
4_0	7_6	52.055	73	35	0	97	169	41	113	8.15e-22	88.2
4_0	7_21	52.000	75	33	1	103	177	301	372	1.88e-18	77.8
4_0	7_46	30.088	113	76	2	54	164	1	112	2.00e-16	68.9
4_0	7_1	56.863	51	22	0	117	167	463	513	5.40e-16	70.5
4_0	7_12	34.615	104	54	2	74	164	47	149	1.16e-15	67.0
4_0	7_47	42.222	90	49	2	65	154	96	182	1.63e-14	65.5
4_0	7_2	50.943	53	26	0	99	151	125	177	8.37e-14	63.5
4_0	7_28	41.772	79	43	2	75	151	163	240	8.44e-14	63.5
4_0	7_18	40.698	86	42	2	104	183	99	181	1.34e-13	60.8
4_0	7_43	54.348	46	21	0	106	151	392	437	1.53e-12	59.7
4_0	7_5	45.098	51	28	0	113	163	322	372	5.49e-12	57.8
4_0	7_49	40.909	66	39	0	104	169	98	163	6.35e-12	57.8
4_0	7_34	28.302	106	67	1	71	167	98	203	9.87e-12	56.2
4_0	7_35	50.000	42	21	0	125	166	17	58	1.36e-11	55.1
4_0	7_19	42.373	59	34	0	105	163	74	132	2.39e-11	54.3
4_0	7_31	45.000	60	32	1	107	166	54	112	4.87e-11	54.3
4_0	7_26	40.385	52	31	0	113	164	89	140	1.23e-10	52.4
4_0	7_3	40.299	67	37	1	100	163	98	164	1.27e-10	52.0
4_0	7_27	40.741	54	32	0	110	163	31	84	1.72e-10	50.8
4_0	7_37	36.364	66	41	1	104	168	66	131	6.99e-10	50.1
4_0	7_4	37.931	58	36	0	106	163	234	291	7.59e-10	50.8
4_0	7_36	40.741	54	32	0	110	163	2	55	2.24e-09	48.5
4_0	7_38	34.328	67	42	1	102	166	7	73	2.67e-09	49.3
4_0	7_25	42.105	57	33	0	107	163	97	153	3.37e-08	44.3
4_0	7_0	32.836	67	45	0	105	171	432	498	7.89e-08	45.1
4_0	7_7	32.558	129	72	6	59	184	443	559	8.65e-08	45.1
4_0	7_22	34.722	72	32	1	107	163	94	165	9.36e-08	44.3
4_0	7_42	36.066	61	39	0	107	167	79	139	1.26e-07	43.9
4_0	7_30	35.294	68	38	1	102	169	75	136	6.92e-07	41.2
4_0	7_29	35.294	51	33	0	108	158	120	170	6.38e-06	38.1
4_0	7_40	34.783	69	40	2	82	147	92	158	8.75e-06	37.7
4_0	7_23	29.545	88	45	3	108	181	231	315	2.78e-05	37.0
4_0	7_16	30.508	59	41	0	107	165	1018	1076	3.09e-05	37.0
4_0	7_15	30.508	59	41	0	107	165	1000	1058	3.37e-05	37.0
4_0	7_39	33.898	59	36	1	92	147	108	166	3.51e-05	36.2
4_0	7_45	27.778	90	59	1	88	171	507	596	1.03e-04	35.4
4_0	7_17	54.167	24	11	0	107	130	43	66	8.72e-04	32.0
4_1	7_35	78.889	90	13	1	291	380	16	99	2.23e-45	151
4_1	7_32	57.534	73	31	0	259	331	61	133	2.15e-25	100
4_1	7_6	63.235	68	25	0	271	338	48	115	3.78e-25	101
4_1	7_1	63.636	55	20	0	279	333	458	512	1.37e-20	86.7
4_1	7_21	55.224	67	30	0	269	335	300	366	2.25e-20	85.9
4_1	7_47	31.111	180	103	5	227	390	87	261	2.39e-17	75.9
4_1	7_28	61.224	49	19	0	270	318	192	240	1.59e-15	70.1
