5_0	0_251	73.585	159	37	1	7	160	227	385	1.43e-76	231
5_0	0_7	60.959	146	51	1	15	160	183	322	4.19e-61	188
5_0	0_108	57.792	154	31	2	7	160	699	818	5.07e-51	168
5_0	0_109	57.792	154	31	2	7	160	685	804	5.27e-51	168
5_0	0_11	56.410	117	45	1	31	147	1	111	3.41e-45	139
5_0	0_111	44.304	158	79	3	6	160	169	320	1.65e-38	128
5_0	0_110	44.304	158	79	3	6	160	154	305	2.01e-38	127
5_0	0_114	44.304	158	79	3	6	160	166	317	2.54e-38	127
5_0	0_112	44.304	158	79	3	6	160	167	318	3.96e-38	127
5_0	0_270	44.304	158	79	3	6	160	202	353	5.30e-38	127
5_0	0_115	43.836	146	73	3	18	160	2	141	4.58e-37	119
5_0	0_341	39.597	149	87	1	10	158	321	466	4.78e-34	119
5_0	0_172	37.795	127	76	1	32	158	286	409	1.80e-24	92.0
5_0	0_83	78.261	23	5	0	138	160	4	26	1.13e-09	47.8
5_0	0_169	36.111	72	43	2	90	159	370	440	3.78e-07	42.7
5_0	0_107	35.088	57	37	0	104	160	224	280	1.15e-06	41.2
5_0	0_104	35.088	57	37	0	104	160	297	353	1.21e-06	41.2
5_0	0_268	35.593	59	37	1	101	159	1155	1212	1.30e-06	41.2
5_0	0_268	33.333	57	35	2	104	160	1684	1737	6.00e-05	36.2
5_0	0_268	30.357	56	39	0	105	160	1051	1106	8.35e-04	32.7
5_0	0_89	35.593	59	37	1	101	159	1265	1322	1.33e-06	41.2
5_0	0_89	33.333	57	35	2	104	160	1794	1847	5.96e-05	36.2
5_0	0_89	30.357	56	39	0	105	160	1045	1100	8.93e-04	32.7
5_0	0_95	35.593	59	37	1	101	159	1270	1327	1.36e-06	41.2
5_0	0_95	33.333	57	35	2	104	160	1799	1852	6.19e-05	36.2
5_0	0_95	30.357	56	39	0	105	160	1050	1105	0.001	32.7
5_0	0_333	34.483	58	38	0	103	160	256	313	1.40e-06	40.8
5_0	0_90	35.593	59	37	1	101	159	2246	2303	1.41e-06	41.2
5_0	0_90	33.333	57	35	2	104	160	2775	2828	6.55e-05	36.2
5_0	0_90	30.357	56	39	0	105	160	2026	2081	0.001	32.7
5_0	0_53	31.111	90	58	2	72	159	134	221	5.63e-06	38.9
5_0	0_170	32.812	64	41	1	96	159	3	64	6.50e-06	38.9
5_0	0_331	34.545	55	36	0	106	160	214	268	1.16e-05	38.1
5_0	0_164	34.545	55	36	0	106	160	179	233	1.20e-05	38.1
5_0	0_163	34.545	55	36	0	106	160	177	231	1.24e-05	38.1
5_0	0_166	34.545	55	36	0	106	160	139	193	1.33e-05	37.7
5_0	0_168	35.849	53	34	0	107	159	14	66	1.68e-05	37.4
5_0	0_238	35.849	53	34	0	107	159	13	65	1.74e-05	37.4
5_0	0_196	27.778	90	53	2	70	159	132	209	2.42e-05	37.0
5_0	0_206	27.778	90	53	2	70	159	134	211	2.52e-05	37.0
5_0	0_189	27.778	90	53	2	70	159	77	154	2.79e-05	36.6
5_0	0_288	32.727	55	37	0	105	159	386	440	2.95e-05	37.0
5_0	0_255	32.812	64	41	1	96	159	3	64	4.46e-05	36.2
5_0	0_201	38.889	54	33	0	106	159	41	94	4.56e-05	35.4
5_0	0_205	27.778	90	53	2	70	159	58	135	4.90e-05	35.8
5_0	0_171	32.812	64	41	1	96	159	3	64	5.09e-05	35.8
5_0	0_82	37.037	54	34	0	106	159	22	75	5.24e-05	35.4
5_0	0_256	38.889	54	33	0	106	159	175	228	5.52e-05	35.8
5_0	0_349	33.929	56	37	0	104	159	163	218	5.77e-05	35.8
5_0	0_59	31.579	57	39	0	104	160	137	193	7.13e-05	35.8
5_0	0_285	31.579	57	39	0	104	160	137	193	7.83e-05	35.4
