Pdum_new_ref.rnaSPAdes.renamed.long:
avg=1304.155 
28704	1
28267	1
28071	1
25908	1
21858	1
19561	1
19540	1
19129	1
17823	1
17688	3
17664	1
17639	1
17543	1
17541	1
17454	1
17264	1
17210	1
16842	1
16731	1
16687	1
16625	1
16521	1
16509	1
16316	1
16313	1
16208	1
16192	1
16167	1
16154	1
16140	1
16115	1
16029	1
16009	1
15991	1
15948	1
15942	3
15875	1
15871	1
15834	1
15819	1
15772	1
15746	1
15744	1
15740	1
15736	1
15643	1
15628	1
15470	1
15411	1
15304	2
15272	1
15252	2
15250	1
15240	1
15223	1
15220	1
15205	1
15180	1
15172	1
15171	1
15167	1
15166	1
15153	1
15096	2
15076	1
15049	1
15048	1
15011	1
15008	1
14988	1
14975	1
14954	1
14952	1
14903	1
14887	1
14871	1
14836	1
14831	2
14649	1
14636	1
14605	1
14569	1
14537	1
14455	2
14448	1
14401	1
14321	1
14317	1
14302	1
14278	1
14234	1
14221	1
14182	1
14175	1
14100	3
14099	1
14094	2
14069	1
14036	1
14024	1
13933	1
13926	1
13913	1
13871	2
13857	1
13852	1
13800	1
13799	1
13760	1
13742	1
13728	1
13721	1
13715	1
13713	1
13709	1
13706	1
13664	1
13640	2
13638	1
13596	1
13575	1
13566	1
13563	2
13549	1
13459	1
13452	3
13425	1
13377	1
13370	1
13364	1
13356	1
13294	1
13275	1
13266	1
13261	1
13233	1
13228	1
13222	1
13209	1
13197	3
13191	1
13175	1
13156	1
13138	1
13135	2
13134	2
13132	1
13115	1
13106	1
13083	1
13074	1
13056	1
13046	1
13022	1
13019	1
13001	1
12979	1
12956	1
12954	1
12947	1
12936	1
12931	2
12914	1
12891	1
12882	1
12871	1
12869	1
12867	2
12837	2
12832	1
12820	1
12817	1
12807	1
12806	1
12800	1
12796	1
12790	1
12787	1
12780	4
12776	1
12771	1
12767	1
12735	1
12704	1
12699	1
12689	1
12687	1
12660	1
12657	2
12639	1
12635	2
12620	1
12617	1
12614	1
12612	1
12601	1
12597	1
12568	1
12533	2
12525	1
12483	2
12477	4
12473	1
12464	1
12436	1
12420	1
12414	1
12412	2
12410	1
12408	1
12377	1
12374	1
12367	1
12358	1
12284	1
12260	1
12255	1
12252	1
12246	1
12223	1
12205	1
12194	1
12191	1
12187	1
12180	1
12175	1
12164	1
12159	2
12150	1
12147	1
12133	1
12109	1
12095	1
12067	1
12063	1
12052	1
12051	1
12048	6
12025	1
12014	1
12004	1
12003	1
11998	1
11987	1
11976	6
11959	4
11951	1
11948	1
11927	1
11917	1
11909	1
11907	1
11896	1
11887	1
11882	1
11878	1
11877	2
11866	1
11856	1
11855	1
11833	2
11827	1
11825	2
11822	1
11814	1
11806	1
11800	1
11784	1
11769	1
11767	1
11761	2
11760	1
11756	1
11750	1
11749	2
11744	1
11741	1
11722	1
11718	1
11716	1
11700	1
11691	1
11677	2
11674	1
11673	1
11671	1
11669	1
11665	1
11660	1
11658	1
11644	1
11637	1
11631	1
11604	1
11599	1
11596	1
11591	1
11585	1
11584	1
11581	1
11575	1
11574	2
11572	1
11569	1
11568	1
11566	1
11561	1
11556	1
11555	1
11549	1
11546	1
11532	1
11529	2
11512	1
11452	1
11451	5
11443	1
11439	1
11437	1
11434	1
11433	1
11430	1
11429	1
11423	1
11416	1
11409	1
11408	1
11355	1
11339	1
11320	1
11316	1
11307	1
11271	1
11269	1
11255	1
11252	1
11240	1
11233	1
11232	1
11219	1
11218	1
11188	1
11187	1
11184	1
11183	1
11182	1
11181	1
11170	1
11161	1
11152	1
11147	1
11142	1
11136	2
11129	1
11122	1
11118	1
11113	1
11100	1
11098	1
11084	1
11082	1
11076	1
11069	1
11068	1
11067	2
11066	1
11063	1
11053	1
11050	1
11039	1
11038	1
11032	1
11025	2
11016	1
11008	1
11002	1
11000	1
10985	1
10980	1
10961	1
10960	1
10957	1
10955	1
10952	1
10949	1
10944	2
10940	1
10924	1
10914	1
10913	2
10910	2
10895	2
10884	1
10879	1
10862	1
10853	1
10851	1
10847	2
10845	1
10838	1
10837	1
10824	1
10817	1
10810	1
10808	1
10805	1
10800	1
10796	1
10788	1
10776	1
10765	1
10759	1
10754	1
10749	1
10737	1
10733	1
10728	1
10723	1
10719	1
10694	1
10685	1
10683	1
10681	1
10680	1
10676	2
10673	1
10660	1
10659	2
10657	1
10656	1
10653	1
10650	2
10642	3
10637	1
10629	1
10621	1
10614	1
10603	1
10597	1
10580	1
10577	1
10574	2
10567	1
10560	1
10559	3
10553	1
10540	1
10501	1
10489	1
10478	1
10477	1
10472	1
10464	1
10459	1
10449	1
10446	1
10416	2
10406	1
10400	1
10379	1
10359	1
10353	1
10350	2
10336	1
10330	1
10328	1
10317	1
10315	2
10310	1
10307	1
10305	1
10304	1
10302	3
10295	1
10273	1
10269	1
10263	1
10258	1
10253	1
10250	1
10247	1
10240	1
10239	1
10228	1
10218	2
10214	1
10209	2
10207	1
10206	2
10205	1
10192	1
10187	1
10185	2
10184	1
10177	2
10175	2
10174	1
10171	1
10169	1
10164	1
10163	1
10162	2
10161	2
